season,stat_id,stat_name,player_name,rank,value,raw_json,source
,102,driving_accuracy,Doug Ghim,32,10.0,"{""%"": 62.42, ""Fairways Hit"": 372.0, ""Possible Fairways"": 596.0, ""rankDiff"": 10.0}",pgatour
,102,driving_accuracy,Shane Lowry,32,16.0,"{""%"": 62.42, ""Fairways Hit"": 382.0, ""Possible Fairways"": 612.0, ""rankDiff"": 16.0}",pgatour
,102,driving_accuracy,Ryo Hisatsune,34,0.0,"{""%"": 62.17, ""Fairways Hit"": 572.0, ""Possible Fairways"": 920.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Tom Kim,35,2.0,"{""%"": 62.14, ""Fairways Hit"": 430.0, ""Possible Fairways"": 692.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Nick Taylor,36,1.0,"{""%"": 62.12, ""Fairways Hit"": 538.0, ""Possible Fairways"": 866.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,William Mouw,37,12.0,"{""%"": 62.11, ""Fairways Hit"": 354.0, ""Possible Fairways"": 570.0, ""rankDiff"": 12.0}",pgatour
,102,driving_accuracy,Matt Kuchar,38,2.0,"{""%"": 62.08, ""Fairways Hit"": 257.0, ""Possible Fairways"": 414.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Brian Harman,39,1.0,"{""%"": 61.95, ""Fairways Hit"": 477.0, ""Possible Fairways"": 770.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Takumi Kanaya,39,7.0,"{""%"": 61.95, ""Fairways Hit"": 420.0, ""Possible Fairways"": 678.0, ""rankDiff"": 7.0}",pgatour
,102,driving_accuracy,Rickie Fowler,41,2.0,"{""%"": 61.79, ""Fairways Hit"": 414.0, ""Possible Fairways"": 670.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Matt McCarty,42,1.0,"{""%"": 61.73, ""Fairways Hit"": 500.0, ""Possible Fairways"": 810.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Cameron Young,43,1.0,"{""%"": 61.61, ""Fairways Hit"": 414.0, ""Possible Fairways"": 672.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,David Lipsky,44,1.0,"{""%"": 61.6, ""Fairways Hit"": 324.0, ""Possible Fairways"": 526.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Sudarshan Yellamaraju,45,0.0,"{""%"": 61.44, ""Fairways Hit"": 505.0, ""Possible Fairways"": 822.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Daniel Berger,46,0.0,"{""%"": 61.43, ""Fairways Hit"": 430.0, ""Possible Fairways"": 700.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Robert MacIntyre,46,11.0,"{""%"": 61.43, ""Fairways Hit"": 430.0, ""Possible Fairways"": 700.0, ""rankDiff"": 11.0}",pgatour
,102,driving_accuracy,Sami Valimaki,48,1.0,"{""%"": 61.39, ""Fairways Hit"": 318.0, ""Possible Fairways"": 518.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Christiaan Bezuidenhout,49,10.0,"{""%"": 61.27, ""Fairways Hit"": 424.0, ""Possible Fairways"": 692.0, ""rankDiff"": 10.0}",pgatour
,102,driving_accuracy,Ludvig Åberg,50,0.0,"{""%"": 61.16, ""Fairways Hit"": 411.0, ""Possible Fairways"": 672.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Kurt Kitayama,51,0.0,"{""%"": 61.11, ""Fairways Hit"": 451.0, ""Possible Fairways"": 738.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,J.T. Poston,52,0.0,"{""%"": 60.9, ""Fairways Hit"": 408.0, ""Possible Fairways"": 670.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Chris Kirk,53,9.0,"{""%"": 60.88, ""Fairways Hit"": 347.0, ""Possible Fairways"": 570.0, ""rankDiff"": 9.0}",pgatour
,102,driving_accuracy,Adrien Saddier,54,0.0,"{""%"": 60.84, ""Fairways Hit"": 303.0, ""Possible Fairways"": 498.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Seamus Power,55,0.0,"{""%"": 60.82, ""Fairways Hit"": 371.0, ""Possible Fairways"": 610.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Sepp Straka,56,1.0,"{""%"": 60.79, ""Fairways Hit"": 400.0, ""Possible Fairways"": 658.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Jacob Bridgeman,57,4.0,"{""%"": 60.64, ""Fairways Hit"": 490.0, ""Possible Fairways"": 808.0, ""rankDiff"": 4.0}",pgatour
,102,driving_accuracy,Justin Rose,58,2.0,"{""%"": 60.63, ""Fairways Hit"": 348.0, ""Possible Fairways"": 574.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Patrick Cantlay,59,1.0,"{""%"": 60.46, ""Fairways Hit"": 370.0, ""Possible Fairways"": 612.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Michael Thorbjornsen,60,4.0,"{""%"": 60.42, ""Fairways Hit"": 429.0, ""Possible Fairways"": 710.0, ""rankDiff"": 4.0}",pgatour
,102,driving_accuracy,Michael Brennan,61,8.0,"{""%"": 60.29, ""Fairways Hit"": 410.0, ""Possible Fairways"": 680.0, ""rankDiff"": 8.0}",pgatour
,102,driving_accuracy,John Parry,62,11.0,"{""%"": 60.28, ""Fairways Hit"": 434.0, ""Possible Fairways"": 720.0, ""rankDiff"": 11.0}",pgatour
,102,driving_accuracy,Rico Hoey,63,2.0,"{""%"": 60.24, ""Fairways Hit"": 459.0, ""Possible Fairways"": 762.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Ben Griffin,64,2.0,"{""%"": 60.15, ""Fairways Hit"": 468.0, ""Possible Fairways"": 778.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Steven Fisk,64,3.0,"{""%"": 60.15, ""Fairways Hit"": 409.0, ""Possible Fairways"": 680.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Rasmus Neergaard-Petersen,66,3.0,"{""%"": 60.14, ""Fairways Hit"": 350.0, ""Possible Fairways"": 582.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Dan Brown,67,9.0,"{""%"": 60.12, ""Fairways Hit"": 309.0, ""Possible Fairways"": 514.0, ""rankDiff"": 9.0}",pgatour
,102,driving_accuracy,Nico Echavarria,68,1.0,"{""%"": 59.97, ""Fairways Hit"": 427.0, ""Possible Fairways"": 712.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Kevin Streelman,69,0.0,"{""%"": 59.95, ""Fairways Hit"": 241.0, ""Possible Fairways"": 402.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Dylan Wu,70,6.0,"{""%"": 59.84, ""Fairways Hit"": 298.0, ""Possible Fairways"": 498.0, ""rankDiff"": 6.0}",pgatour
,102,driving_accuracy,Sam Stevens,71,1.0,"{""%"": 59.81, ""Fairways Hit"": 500.0, ""Possible Fairways"": 836.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Chandler Phillips,72,15.0,"{""%"": 59.75, ""Fairways Hit"": 331.0, ""Possible Fairways"": 554.0, ""rankDiff"": 15.0}",pgatour
,102,driving_accuracy,Min Woo Lee,73,1.0,"{""%"": 59.73, ""Fairways Hit"": 399.0, ""Possible Fairways"": 668.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Bud Cauley,74,3.0,"{""%"": 59.7, ""Fairways Hit"": 474.0, ""Possible Fairways"": 794.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Jason Day,75,1.0,"{""%"": 59.53, ""Fairways Hit"": 381.0, ""Possible Fairways"": 640.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Haotong Li,76,6.0,"{""%"": 59.45, ""Fairways Hit"": 365.0, ""Possible Fairways"": 614.0, ""rankDiff"": 6.0}",pgatour
,102,driving_accuracy,Sungjae Im,77,0.0,"{""%"": 59.42, ""Fairways Hit"": 328.0, ""Possible Fairways"": 552.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Davis Thompson,78,3.0,"{""%"": 59.29, ""Fairways Hit"": 370.0, ""Possible Fairways"": 624.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Keegan Bradley,79,1.0,"{""%"": 59.28, ""Fairways Hit"": 396.0, ""Possible Fairways"": 668.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Xander Schauffele,80,1.0,"{""%"": 59.22, ""Fairways Hit"": 379.0, ""Possible Fairways"": 640.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Matthieu Pavon,81,15.0,"{""%"": 58.96, ""Fairways Hit"": 375.0, ""Possible Fairways"": 636.0, ""rankDiff"": 15.0}",pgatour
,102,driving_accuracy,Jake Knapp,82,2.0,"{""%"": 58.9, ""Fairways Hit"": 278.0, ""Possible Fairways"": 472.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Justin Thomas,82,2.0,"{""%"": 58.9, ""Fairways Hit"": 311.0, ""Possible Fairways"": 528.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Ricky Castillo,84,11.0,"{""%"": 58.82, ""Fairways Hit"": 440.0, ""Possible Fairways"": 748.0, ""rankDiff"": 11.0}",pgatour
,102,driving_accuracy,Alex Smalley,85,2.0,"{""%"": 58.76, ""Fairways Hit"": 456.0, ""Possible Fairways"": 776.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Jesper Svensson,86,58.75,"{""%"": 58.75, ""Fairways Hit"": 235.0, ""Possible Fairways"": 400.0}",pgatour
,102,driving_accuracy,Adam Scott,87,3.0,"{""%"": 58.59, ""Fairways Hit"": 375.0, ""Possible Fairways"": 640.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,S.H. Kim,88,2.0,"{""%"": 58.51, ""Fairways Hit"": 275.0, ""Possible Fairways"": 470.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Lanto Griffin,89,58.47,"{""%"": 58.47, ""Fairways Hit"": 221.0, ""Possible Fairways"": 378.0}",pgatour
,102,driving_accuracy,Beau Hossler,90,4.0,"{""%"": 58.2, ""Fairways Hit"": 298.0, ""Possible Fairways"": 512.0, ""rankDiff"": 4.0}",pgatour
,102,driving_accuracy,Wyndham Clark,91,7.0,"{""%"": 58.19, ""Fairways Hit"": 405.0, ""Possible Fairways"": 696.0, ""rankDiff"": 7.0}",pgatour
,102,driving_accuracy,Andrew Novak,92,2.0,"{""%"": 58.09, ""Fairways Hit"": 445.0, ""Possible Fairways"": 766.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Gary Woodland,92,2.0,"{""%"": 58.09, ""Fairways Hit"": 402.0, ""Possible Fairways"": 692.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Jordan Spieth,94,2.0,"{""%"": 58.08, ""Fairways Hit"": 453.0, ""Possible Fairways"": 780.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Harry Hall,95,3.0,"{""%"": 58.01, ""Fairways Hit"": 420.0, ""Possible Fairways"": 724.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Jackson Suber,95,16.0,"{""%"": 58.01, ""Fairways Hit"": 297.0, ""Possible Fairways"": 512.0, ""rankDiff"": 16.0}",pgatour
,102,driving_accuracy,Johnny Keefer,97,2.0,"{""%"": 58.0, ""Fairways Hit"": 435.0, ""Possible Fairways"": 750.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Austin Eckroat,98,9.0,"{""%"": 57.85, ""Fairways Hit"": 361.0, ""Possible Fairways"": 624.0, ""rankDiff"": 9.0}",pgatour
,102,driving_accuracy,John VanDerLaan,99,11.0,"{""%"": 57.78, ""Fairways Hit"": 312.0, ""Possible Fairways"": 540.0, ""rankDiff"": 11.0}",pgatour
,102,driving_accuracy,Kristoffer Reitan,100,6.0,"{""%"": 57.76, ""Fairways Hit"": 402.0, ""Possible Fairways"": 696.0, ""rankDiff"": 6.0}",pgatour
,102,driving_accuracy,Max Homa,101,3.0,"{""%"": 57.71, ""Fairways Hit"": 419.0, ""Possible Fairways"": 726.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Tom Hoge,102,5.0,"{""%"": 57.66, ""Fairways Hit"": 482.0, ""Possible Fairways"": 836.0, ""rankDiff"": 5.0}",pgatour
,102,driving_accuracy,Matt Wallace,103,0.0,"{""%"": 57.42, ""Fairways Hit"": 325.0, ""Possible Fairways"": 566.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Pierceson Coody,104,4.0,"{""%"": 57.38, ""Fairways Hit"": 455.0, ""Possible Fairways"": 793.0, ""rankDiff"": 4.0}",pgatour
,102,driving_accuracy,Mark Hubbard,105,4.0,"{""%"": 57.35, ""Fairways Hit"": 359.0, ""Possible Fairways"": 626.0, ""rankDiff"": 4.0}",pgatour
,102,driving_accuracy,Taylor Pendrith,106,1.0,"{""%"": 57.3, ""Fairways Hit"": 455.0, ""Possible Fairways"": 794.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Sam Ryder,107,5.0,"{""%"": 57.25, ""Fairways Hit"": 300.0, ""Possible Fairways"": 524.0, ""rankDiff"": 5.0}",pgatour
,102,driving_accuracy,Luke Clanton,108,4.0,"{""%"": 57.23, ""Fairways Hit"": 293.0, ""Possible Fairways"": 512.0, ""rankDiff"": 4.0}",pgatour
,102,driving_accuracy,Erik van Rooyen,109,3.0,"{""%"": 57.22, ""Fairways Hit"": 325.0, ""Possible Fairways"": 568.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Jhonattan Vegas,110,1.0,"{""%"": 57.19, ""Fairways Hit"": 374.0, ""Possible Fairways"": 654.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Jimmy Stanger,111,1.0,"{""%"": 57.05, ""Fairways Hit"": 259.0, ""Possible Fairways"": 454.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Kevin Yu,112,6.0,"{""%"": 57.04, ""Fairways Hit"": 308.0, ""Possible Fairways"": 540.0, ""rankDiff"": 6.0}",pgatour
,102,driving_accuracy,Chad Ramey,113,3.0,"{""%"": 56.93, ""Fairways Hit"": 378.0, ""Possible Fairways"": 664.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Garrick Higgo,114,1.0,"{""%"": 56.72, ""Fairways Hit"": 346.0, ""Possible Fairways"": 610.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Hideki Matsuyama,115,7.0,"{""%"": 56.63, ""Fairways Hit"": 444.0, ""Possible Fairways"": 784.0, ""rankDiff"": 7.0}",pgatour
,102,driving_accuracy,Kevin Roy,116,11.0,"{""%"": 56.62, ""Fairways Hit"": 368.0, ""Possible Fairways"": 650.0, ""rankDiff"": 11.0}",pgatour
,102,driving_accuracy,Sam Burns,117,2.0,"{""%"": 56.32, ""Fairways Hit"": 392.0, ""Possible Fairways"": 696.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Keith Mitchell,118,1.0,"{""%"": 56.03, ""Fairways Hit"": 437.0, ""Possible Fairways"": 780.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,A.J. Ewart,119,6.0,"{""%"": 56.01, ""Fairways Hit"": 373.0, ""Possible Fairways"": 666.0, ""rankDiff"": 6.0}",pgatour
,102,driving_accuracy,Zach Bauchou,120,1.0,"{""%"": 55.89, ""Fairways Hit"": 389.0, ""Possible Fairways"": 696.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Denny McCarthy,121,1.0,"{""%"": 55.72, ""Fairways Hit"": 448.0, ""Possible Fairways"": 804.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Joe Highsmith,122,8.0,"{""%"": 55.63, ""Fairways Hit"": 395.0, ""Possible Fairways"": 710.0, ""rankDiff"": 8.0}",pgatour
,102,driving_accuracy,Brooks Koepka,123,9.0,"{""%"": 55.56, ""Fairways Hit"": 300.0, ""Possible Fairways"": 540.0, ""rankDiff"": 9.0}",pgatour
,102,driving_accuracy,Akshay Bhatia,124,1.0,"{""%"": 55.47, ""Fairways Hit"": 365.0, ""Possible Fairways"": 658.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Sahith Theegala,125,5.0,"{""%"": 55.45, ""Fairways Hit"": 509.0, ""Possible Fairways"": 918.0, ""rankDiff"": 5.0}",pgatour
,102,driving_accuracy,Maverick McNealy,126,2.0,"{""%"": 55.29, ""Fairways Hit"": 418.0, ""Possible Fairways"": 756.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Michael Kim,127,1.0,"{""%"": 54.66, ""Fairways Hit"": 434.0, ""Possible Fairways"": 794.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Hank Lebioda,128,1.0,"{""%"": 54.4, ""Fairways Hit"": 309.0, ""Possible Fairways"": 568.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Billy Horschel,129,4.0,"{""%"": 54.37, ""Fairways Hit"": 423.0, ""Possible Fairways"": 778.0, ""rankDiff"": 4.0}",pgatour
,102,driving_accuracy,Mac Meissner,130,2.0,"{""%"": 54.2, ""Fairways Hit"": 361.0, ""Possible Fairways"": 666.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Adam Schenk,131,4.0,"{""%"": 53.83, ""Fairways Hit"": 337.0, ""Possible Fairways"": 626.0, ""rankDiff"": 4.0}",pgatour
,102,driving_accuracy,Taylor Moore,132,5.0,"{""%"": 53.76, ""Fairways Hit"": 329.0, ""Possible Fairways"": 612.0, ""rankDiff"": 5.0}",pgatour
,102,driving_accuracy,Patrick Fishburn,133,4.0,"{""%"": 53.72, ""Fairways Hit"": 260.0, ""Possible Fairways"": 484.0, ""rankDiff"": 4.0}",pgatour
,102,driving_accuracy,Ryan Fox,134,3.0,"{""%"": 53.58, ""Fairways Hit"": 329.0, ""Possible Fairways"": 614.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Patrick Rodgers,135,3.0,"{""%"": 53.49, ""Fairways Hit"": 491.0, ""Possible Fairways"": 918.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Cam Davis,136,2.0,"{""%"": 53.47, ""Fairways Hit"": 216.0, ""Possible Fairways"": 404.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Adrien Dumont de Chassart,137,1.0,"{""%"": 53.45, ""Fairways Hit"": 310.0, ""Possible Fairways"": 580.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Mackenzie Hughes,138,2.0,"{""%"": 53.19, ""Fairways Hit"": 317.0, ""Possible Fairways"": 596.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Aldrich Potgieter,139,1.0,"{""%"": 53.04, ""Fairways Hit"": 332.0, ""Possible Fairways"": 626.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Max Greyserman,140,3.0,"{""%"": 52.65, ""Fairways Hit"": 338.0, ""Possible Fairways"": 642.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Patton Kizzire,141,0.0,"{""%"": 52.56, ""Fairways Hit"": 226.0, ""Possible Fairways"": 430.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Matti Schmid,142,0.0,"{""%"": 52.36, ""Fairways Hit"": 355.0, ""Possible Fairways"": 678.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Alejandro Tosti,143,6.0,"{""%"": 52.34, ""Fairways Hit"": 224.0, ""Possible Fairways"": 428.0, ""rankDiff"": 6.0}",pgatour
,102,driving_accuracy,Tony Finau,144,2.0,"{""%"": 52.15, ""Fairways Hit"": 412.0, ""Possible Fairways"": 790.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Chris Gotterup,145,1.0,"{""%"": 51.86, ""Fairways Hit"": 390.0, ""Possible Fairways"": 752.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Nicolai Højgaard,146,1.0,"{""%"": 51.45, ""Fairways Hit"": 356.0, ""Possible Fairways"": 692.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Karl Vilips,147,1.0,"{""%"": 51.34, ""Fairways Hit"": 269.0, ""Possible Fairways"": 524.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Eric Cole,148,1.0,"{""%"": 51.3, ""Fairways Hit"": 356.0, ""Possible Fairways"": 694.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Zecheng Dou,149,3.0,"{""%"": 51.15, ""Fairways Hit"": 312.0, ""Possible Fairways"": 610.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Vince Whaley,150,3.0,"{""%"": 50.18, ""Fairways Hit"": 284.0, ""Possible Fairways"": 566.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Rasmus Højgaard,151,2.0,"{""%"": 50.0, ""Fairways Hit"": 318.0, ""Possible Fairways"": 636.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Peter Malnati,152,3.0,"{""%"": 49.59, ""Fairways Hit"": 240.0, ""Possible Fairways"": 484.0, ""rankDiff"": 3.0}",pgatour
,102,driving_accuracy,Jeffrey Kang,153,1.0,"{""%"": 49.34, ""Fairways Hit"": 225.0, ""Possible Fairways"": 456.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Marco Penge,154,1.0,"{""%"": 49.15, ""Fairways Hit"": 231.0, ""Possible Fairways"": 470.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Davis Riley,155,2.0,"{""%"": 49.14, ""Fairways Hit"": 286.0, ""Possible Fairways"": 582.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Danny Walker,156,2.0,"{""%"": 48.39, ""Fairways Hit"": 301.0, ""Possible Fairways"": 622.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Stephan Jaeger,157,1.0,"{""%"": 48.27, ""Fairways Hit"": 307.0, ""Possible Fairways"": 636.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Nick Dunlap,158,2.0,"{""%"": 46.91, ""Fairways Hit"": 182.0, ""Possible Fairways"": 388.0, ""rankDiff"": 2.0}",pgatour
,102,driving_accuracy,Pontus Nyholm,159,0.0,"{""%"": 46.49, ""Fairways Hit"": 225.0, ""Possible Fairways"": 484.0, ""rankDiff"": 0.0}",pgatour
,102,driving_accuracy,Christo Lamprecht,160,1.0,"{""%"": 46.09, ""Fairways Hit"": 212.0, ""Possible Fairways"": 460.0, ""rankDiff"": 1.0}",pgatour
,102,driving_accuracy,Aaron Rai,,17.0,"{""groupNumber"": 26.0, ""leaderboardSortOrder"": 13.0, ""roundScore"": -1.0, ""thru"": 17.0, ""totalScore"": 2.0}",pgatour
,102,driving_accuracy,Collin Morikawa,,14.0,"{""groupNumber"": 31.0, ""leaderboardSortOrder"": 11.0, ""thru"": 14.0, ""totalScore"": 1.0}",pgatour
,102,driving_accuracy,Field Average,,58.85,"{""value"": 58.85}",pgatour
,102,driving_accuracy,Gary Woodland,,1.0,"{""groupNumber"": 23.0, ""leaderboardSortOrder"": 9.0, ""roundScore"": -2.0, ""totalScore"": 1.0}",pgatour
,102,driving_accuracy,J.T. Poston,,16.0,"{""groupNumber"": 27.0, ""leaderboardSortOrder"": 2.0, ""roundScore"": -4.0, ""thru"": 16.0, ""totalScore"": -1.0}",pgatour
,102,driving_accuracy,Joaquin Niemann,,1.0,"{""groupNumber"": 17.0, ""leaderboardSortOrder"": 7.0, ""roundScore"": -4.0, ""totalScore"": 1.0}",pgatour
,102,driving_accuracy,John Parry,,16.0,"{""groupNumber"": 27.0, ""leaderboardSortOrder"": 10.0, ""roundScore"": -2.0, ""thru"": 16.0, ""totalScore"": 1.0}",pgatour
,102,driving_accuracy,Justin Rose,,2.0,"{""groupNumber"": 20.0, ""leaderboardSortOrder"": 12.0, ""roundScore"": -2.0, ""totalScore"": 2.0}",pgatour
,102,driving_accuracy,Keith Mitchell,,12.0,"{""groupNumber"": 33.0, ""leaderboardSortOrder"": 3.0, ""roundScore"": -1.0, ""thru"": 12.0, ""totalScore"": -1.0}",pgatour
,102,driving_accuracy,Sam Stevens,,11.0,"{""groupNumber"": 34.0, ""leaderboardSortOrder"": 5.0, ""roundScore"": 1.0, ""thru"": 11.0}",pgatour
,102,driving_accuracy,Scottie Scheffler,,8.0,"{""groupNumber"": 36.0, ""leaderboardSortOrder"": 6.0, ""roundScore"": 1.0, ""thru"": 8.0}",pgatour
,102,driving_accuracy,Tom Kim,,9.0,"{""groupNumber"": 35.0, ""leaderboardSortOrder"": 4.0, ""thru"": 9.0, ""totalScore"": -1.0}",pgatour
,102,driving_accuracy,Tommy Fleetwood,,13.0,"{""groupNumber"": 32.0, ""leaderboardSortOrder"": 14.0, ""roundScore"": 1.0, ""thru"": 13.0, ""totalScore"": 2.0}",pgatour
,102,driving_accuracy,Tour Average,,58.85,"{""value"": 58.85}",pgatour
,102,driving_accuracy,Tyrrell Hatton,,1.0,"{""groupNumber"": 21.0, ""leaderboardSortOrder"": 8.0, ""roundScore"": -3.0, ""totalScore"": 1.0}",pgatour
,103,gir,Scottie Scheffler,1,0.0,"{""# Holes"": 864.0, ""%"": 71.99, ""Greens Hit"": 622.0, ""Relative/Par"": -0.36, ""rankDiff"": 0.0}",pgatour
,103,gir,Wyndham Clark,1,1.0,"{""groupNumber"": 36.0, ""leaderboardSortOrder"": 0.0, ""position"": 1.0, ""roundScore"": 3.0, ""thru"": 8.0, ""totalScore"": -4.0}",pgatour
,103,gir,Johnny Keefer,2,1.0,"{""# Holes"": 972.0, ""%"": 71.09, ""Greens Hit"": 691.0, ""Relative/Par"": -0.25, ""rankDiff"": 1.0}",pgatour
,103,gir,Sam Burns,2,2.0,"{""groupNumber"": 33.0, ""leaderboardSortOrder"": 1.0, ""position"": 2.0, ""roundScore"": -3.0, ""thru"": 12.0, ""totalScore"": -3.0}",pgatour
,103,gir,Brooks Koepka,3,1.0,"{""# Holes"": 702.0, ""%"": 71.08, ""Greens Hit"": 499.0, ""Relative/Par"": -0.31, ""rankDiff"": 1.0}",pgatour
,103,gir,Matt Fitzpatrick,4,2.0,"{""# Holes"": 936.0, ""%"": 71.05, ""Greens Hit"": 665.0, ""Relative/Par"": -0.29, ""rankDiff"": 2.0}",pgatour
,103,gir,Haotong Li,5,2.0,"{""# Holes"": 792.0, ""%"": 70.58, ""Greens Hit"": 559.0, ""Relative/Par"": -0.26, ""rankDiff"": 2.0}",pgatour
,103,gir,Jordan Smith,6,1.0,"{""# Holes"": 900.0, ""%"": 70.22, ""Greens Hit"": 632.0, ""Relative/Par"": -0.28, ""rankDiff"": 1.0}",pgatour
,103,gir,John Parry,7,1.0,"{""# Holes"": 936.0, ""%"": 70.19, ""Greens Hit"": 657.0, ""Relative/Par"": -0.26, ""rankDiff"": 1.0}",pgatour
,103,gir,Aaron Rai,8,8.0,"{""# Holes"": 684.0, ""%"": 70.03, ""Greens Hit"": 479.0, ""Relative/Par"": -0.28, ""rankDiff"": 8.0}",pgatour
,103,gir,Jackson Suber,9,10.0,"{""# Holes"": 666.0, ""%"": 69.97, ""Greens Hit"": 466.0, ""Relative/Par"": -0.27, ""rankDiff"": 10.0}",pgatour
,103,gir,Ryo Hisatsune,10,1.0,"{""# Holes"": 1188.0, ""%"": 69.87, ""Greens Hit"": 830.0, ""Relative/Par"": -0.3, ""rankDiff"": 1.0}",pgatour
