venue_id,name,city,country,country_code,latitude,longitude,timezone,tz_source,capacity
1406,11 June Stadium,Tripoli,Libya,,,,,,67000
1691,18 June Stadium,Klina,Kosovo,,42.617023,20.580882,Europe/Belgrade,coordinates,1000
1579,53acht-Arena,Edewecht,Germany,,,,Europe/Berlin,country,1500
1703,Aalborg Portland Park,Aalborg,Denmark,,,,Europe/Copenhagen,country,13800
1512,Abdullah bin Khalifa Stadium,Doha,Qatar,,,,,,12000
1482,ABFA Technical Centre,Piggotts,Antigua and Barbuda,,,,,,1000
1455,ABFA Technical Centre,Piggotts,Antigua and Barbuda,,,,,,1000
1152,Abovyan City Stadium,Abovyan,Armenia,,40.26841,44.635241,Asia/Yerevan,coordinates,3946
1638,Accor Stadium,Sydney,Australia,,,,Australia/Perth,country,83500
477,Addis Ababa Stadium,Addis Ababa,Ethiopia,,,,,,20000
1424,Adelaide Oval,Adelaide,Australia,,,,Australia/Perth,country,53584
1616,Adolf-Jäger-Kampfbahn,Altona,Germany,,,,Europe/Berlin,country,8000
1384,Agadir Stadium,Agadir,Morocco,,,,,,45480
1416,Ahmed bin Ali Stadium,Al Rayyan,Qatar,,,,,,40740
1753,AIL Arena,Lugano,Switzerland,,46.02315,8.96279,Europe/Zurich,coordinates,8800
535,Air Albania,Tirana,Albania,,,,Europe/Tirane,country,22500
1280,Aker Stadion,Molde,Norway,,62.733472,7.148052,Europe/Oslo,coordinates,11249
1686,Alashkert Stadium,Yerevan,Armenia,,40.154605,44.475231,Asia/Yerevan,coordinates,6800
1547,Al-Bashir Stadium,Mohammedia,Morocco,,,,,,15000
1516,Al Bayt Stadium,Al Khor,Qatar,,,,,,60000
1644,Alberto Braglia,Modena,Italy,,,,Europe/Rome,country,21092
375,A. Le Coq Arena,Tallinn,Estonia,,59.421292,24.73205,Europe/Tallinn,coordinates,14336
1772,Al-Ettifaq Club Stadium,Dammam,Saudi Arabia,,,,Asia/Riyadh,country,15000
1285,Alfheim,Tromso,Norway,,69.648954,18.934582,Europe/Oslo,coordinates,6687
1515,Al Janoub Stadium,Al Wakrah,Qatar,,,,,,
1506,Allegiant Stadium,Las Vegas,USA,,,,,,65000
1446,Allianz Stadium,Sydney,Australia,,,,Australia/Perth,country,45500
1588,Almaty Arena,Almaty,Kazakhstan,,,,,,
488,Al Merrikh Stadium,Omdurman,Sudan,,,,,,45000
1445,Al Nahyan Stadium,Abu Dhabi,United Arab Emirates,,,,,,15894
1427,Al-Rashid Stadium,Dubai,United Arab Emirates,,,,,,10000
1425,Al-Thumama Stadium,Al-Thumama,Qatar,,,,,,40000
1404,Amaan Stadium,Zanzibar,Tanzania,,,,,,15000
1387,Amadou Gon Coulibaly Stadium,Korhogo,Côte d'Ivoire,,,,,,20000
1393,Amahoro Stadium,Kigali,Rwanda,,,,,,45000
1573,Amateurstadion,Berlin,Germany,,,,Europe/Berlin,country,5400
441,Amman International Stadium,Amman,Jordan,,,,,,17619
1768,Antonio Candini,Rio Cuarto,Argentina,,,,,,12000
1464,A. O. Shirley Recreation Ground,Road Town,British Virgin Islands,,,,,,3000
1483,AO Shirley Recreation Ground,Road Town,British Virgin Islands,,,,,,3000
478,APTC Ground,Nairobi,Kenya,,,,,,
1287,Åråsen,Lillestrøm,Norway,,59.962752,11.063458,Europe/Oslo,coordinates,12250
382,Arena Egnatia,Rrogozhine,Albania,,,,Europe/Tirane,country,4300
1749,Arena Sepsi Osk,Sfantu Gheorghe,Romania,,,,Europe/Bucharest,country,8400
1480,Arnos Vale Ground,Kingstown,Saint Vincent and the Grenadines,,,,,,
473,Arthur Davies Stadium,Kitwe,Zambia,,,,,,12000
1496,Arvi arena,Marijampole,Lithuania,,,,Europe/Vilnius,country,6250
1348,Asim Ferhatović Hase,Sarajevo,Bosnia & Herzegovina,,,,Europe/Sarajevo,country,30121
1140,Astana Arena,Astana,Kazakhstan,,,,,,30000
1478,Ato Boldon Stadium,Couva,Trinidad and Tobago,,,,,,2400
1643,Auestadion,Kassel,Germany,,,,Europe/Berlin,country,18440
1687,Aukštaitija Stadium,Panevezys,Lithuania,,55.739167,24.359444,Europe/Vilnius,coordinates,6600
115,Azərsun Arena,Baku,Azerbaijan,,40.4212,49.9968,Asia/Baku,coordinates,4677
1376,Baba Yara Stadium,Kumasi,Ghana,,,,,,40528
1418,Bahrain National Stadium,Riffa,Bahrain,,,,,,30000
393,Bank Respublika Arena,Absheron,Azerbaijan,,40.486186,49.766262,Asia/Baku,coordinates,13000
1255,Baoan Stadium,Shenzhen,China,,22.558013,113.879489,Asia/Shanghai,coordinates,40000
1428,Bashundhara Kings Arena,Dhaka,Bangladesh,,,,,,14000
1417,Basra International Stadium,Basra,Iraq,,,,,,65227
1499,Batumi Arena,Batumi,Georgia,,32.051728,34.761439,Asia/Jerusalem,coordinates,20000
1315,BBVA Field,Birmingham,USA,,33.498009,-86.8124681,America/Chicago,coordinates,5000
1251,Beijing Workers' Stadium,Beijing,China,,39.929528,116.441139,Asia/Shanghai,coordinates,68000
1313,Beirne Stadium,Smithfield,USA,,41.9242,-71.5385,America/New_York,coordinates,4400
1776,Benfica Campus,Seixal,Portugal,,,,,,2644
490,Benina Martyrs Stadium,Benghazi,Libya,,,,,,11000
1462,Bermuda National Stadium,Hamilton,Bermuda,,,,,,8500
1518,BFA Technical Centre,Bridgetown,Barbados,,,,,,
1477,BFA Wildey Turf,Wildey,Barbados,,,,,,2000
710,Bilino Polje,Zenica,Bosnia & Herzegovina,,,,Europe/Sarajevo,country,15600
1382,Bingu National Stadium,Lilongwe,Malawi,,,,,,41100
1628,Bizerba Arena,Balingen,Germany,,48.282119,8.858341,Europe/Berlin,coordinates,10000
1314,Blackbaud Stadium,Charleston,USA,,32.870249,-79.919538,America/New_York,coordinates,5000
1295,Bolt Arena,Helsinki,Finland,,,,,,10770
1697,Bonifika Stadium,Koper,Slovenia,,45.542356,13.730453,Europe/Ljubljana,coordinates,4500
1562,Brandywell Stadium,Derry,Northern Ireland,,54.990578,-7.336035,Europe/London,coordinates,7700
1586,Bremer Brücke,Osnabruck,Germany,,,,Europe/Berlin,country,16667
1615,Brinje Stadium,Grosuplje,Slovenia,,,,Europe/Ljubljana,country,500
1279,Briskeby,Hamar,Norway,,60.795556,11.092222,Europe/Oslo,coordinates,8068
1440,Bukit Jalil National Stadium,Kuala Lumpur,Malaysia,,,,Asia/Kuala_Lumpur,country,87411
1713,Bursa Büyükşehir Stadyumu,Bursa,Türkiye,,,,Europe/Istanbul,country,43331
1738,Campo de Futbol Municipal de La Magdalena,Alicante,Spain,,,,,,5500
1554,Campo Sportivo di Fiorentino Federico Crescentini,Fiorentino,San Marino,,,,Europe/San_Marino,country,700
1268,Cangzhou Stadium,Cangzhou,China,,,,Asia/Shanghai,country,31836
1318,Cardinale Stadium,Monterey,USA,,36.64969,-121.806603,America/Los_Angeles,coordinates,6000
1584,Carl-Benz-Stadion,Mannheim,Germany,,,,Europe/Berlin,country,25721
1700,CASA Arena,Horsens,Denmark,,55.8716,9.85709,Europe/Copenhagen,coordinates,10400
1335,Cashman Field,Las Vegas,USA,,36.179371,-115.130379,America/Los_Angeles,coordinates,10000
1413,Cbus Super Stadium,Gold Coast,Australia,,,,Australia/Perth,country,27400
1149,Centenary Stadium,Marsa,Malta,,35.875458,14.493719,Europe/Malta,coordinates,3000
1669,Centenary Stadium,Ta' Qali,Malta,,35.896638,14.415425,Europe/Malta,coordinates,2500
1611,Centennial Stadium,Commerce City,USA,,39.5792,-104.8769,America/Denver,coordinates,5000
1604,Central Park,Denbigh,Wales,,,,Europe/London,country,2300
400,Central Stadium,Aktobe,Kazakhstan,,,,,,12729
124,Central Stadium,Almaty,Kazakhstan,,43.23838,76.924177,Asia/Almaty,coordinates,23804
1545,Central Stadium,Hisor,Tajikistan,,,,,,20000
1708,Centre d'entrainement Robert-Louis-Dreyfus,Marseille,France,,,,Europe/Paris,country,
1339,Centreville Bank Stadium,Pawtucket,USA,,41.869208,-71.383007,America/New_York,coordinates,10500
1712,Centro Sportivo Bortolotti,Zingonia,Italy,,,,Europe/Rome,country,1500
1714,Centro sportivo di Formello,Formello,Italy,,,,Europe/Rome,country,3000
1704,Ceres Arena,Aarhus,Denmark,,,,Europe/Copenhagen,country,5001
1702,Ceres Park,Aarhus,Denmark,,,,Europe/Copenhagen,country,20032
1319,Championship Soccer Stadium ,Irvine,USA,,33.6743899,-117.7404546,America/Los_Angeles,coordinates,5500
1266,Changchun Economic & Technological Development Zone Sports Center,Changchun,China,,,,Asia/Shanghai,country,38500
1261,Changchun Sports Center,Changchun,China,,,,Asia/Shanghai,country,38500
1257,Chengdu Phoenix Hill Football Stadium,Sichuan,China,,,,Asia/Shanghai,country,50695
1451,Chongqing Olympic Sports Center,Chongqing,China,,,,Asia/Shanghai,country,60500
1726,Cidade Deportiva Afouteza,Pontevedra,Spain,,,,,,
1709,Ciudad Deportiva Joan Gamper,Barcelona,Spain,,,,,,
1718,Ciutat Esportiva de Bunyol,Valencia,Spain,,,,,,
1282,Color Line Stadion,Aalesund,Norway,,62.469651,6.187295,Europe/Oslo,coordinates,10778
1345,Commonwealth Stadium,Edmonton,Canada,,53.559774,-113.476306,America/Edmonton,coordinates,60000
1694,Complexe Sportif Jean Wirtz,Strassen,Luxembourg,,49.617912,6.07164,Europe/Luxembourg,coordinates,1500
1606,Corum City Stadium,Corum,Türkiye,,,,Europe/Istanbul,country,15000
1383,Cote d Or National Sports Complex,Port Louis,Mauritius,,,,,,
1607,CPKC Stadium,Kansas City,USA,,39.120333,-94.56625,America/Chicago,coordinates,11500
1646,Croke Park,Dublin,Ireland,,,,Europe/Dublin,country,
374,CSR Orhei,Orhei,Moldova,,,,Europe/Chisinau,country,
1249,Dalian Suoyuwan Football Stadium,Dalian,China,,38.951342,121.61985,Asia/Shanghai,coordinates,63677
1671,Dalymount Park,Dublin,Ireland,,,,Europe/Dublin,country,4700
1676,Daugava Stadium,Liepaja,Latvia,,56.502918,20.995163,Europe/Riga,coordinates,4022
1359,Daugava Stadium,Rīga,Latvia,,,,Europe/Riga,country,
1591,Denka Big Swan Stadium,Niigata,Japan,,,,Asia/Tokyo,country,42300
379,DEVK-Arena,Sant Julia de Loria,Andorra,,42.50135,1.513805,Europe/Andorra,coordinates,1000
1727,Dietmar-Hopp-Stadion,Sinsheim,Germany,,49.238312,8.887622,Europe/Berlin,coordinates,6350
1331,Dillon Stadium,Hartford,USA,,41.7539691,-72.6611319,America/New_York,coordinates,
1650,Dimotiko Stadio Paralias,Kalamata,Greece,,,,Europe/Athens,country,4835
368,Dinamo Stadion,Minsk,Belarus,,,,,,22180
1543,Dire Dawa Stadium,Dire Dawa,Ethiopia,,,,,,18000
1146,Djúpumýra,Klaksvík,Faroe Islands,,62.224939,-6.579722,Atlantic/Faroe,coordinates,2500
510,Dolen Omurzakov Stadium,Bishkek,Kyrgyzstan,,,,,,23000
1456,Dr. Ir. Franklin Essed Stadion,Paramaribo,Suriname,,,,,,3500
1612,Dunnavant Valley Fields,Birmingham,USA,,,,,,
364,Ecolog Arena,Tetovo,North Macedonia,,,,Europe/Skopje,country,15000
1710,Eden Park,Auckland,New Zealand,,,,,,50000
1495,Eden Park,Auckland,New Zealand,,,,,,50000
1514,Education City Stadium,Al Rayyan,Qatar,,,,,,45350
1673,Elbasan Arena,Elbasan,Albania,,41.115875,20.091992,Europe/Tirane,coordinates,12800
1294,Elisa Stadion,Vaasa,Finland,,,,,,4600
1581,Ernst-Abbe-Sportfeld,Jena,Germany,,,,Europe/Berlin,country,15000
910,Estadi de la FAF,Encamp,Andorra,,42.533527,1.575941,Europe/Andorra,coordinates,5600
523,Estadi Nacional,Andorra la Vella,Andorra,,42.5046,1.5175,Europe/Andorra,coordinates,3306
474,Estadio 11 de Novembro,Luanda,Angola,,,,,,50000
1757,Estadio 15 de Abril,Santa Fe de la Vera Cruz,Argentina,,-31.631846,-60.715629,America/Argentina/Cordoba,coordinates,27358
1410,Estadio 24 de Setembro,Bissau,Guinea-Bissau,,,,,,20000
1664,Estadio Alberto Grisales,Rionegro,Colombia,,,,America/Bogota,country,14000
1758,Estadio Alfredo Terrera,Santiago del Estero,Argentina,,,,,,20000
1366,Estadio Antonio Aranda,Ciudad del Este,Paraguay,,,,America/Asuncion,country,28000
1472,Estadio Antonio Maceo,Santiago de Cuba,Cuba,,,,,,5000
1705,Estadio Antonio Puchades,Valencia,Spain,,,,,,3500
1662,Estadio Armando Maestre Pavajeau,Valledupar,Colombia,,10.465918,-73.249425,America/Bogota,coordinates,11000
1779,Estádio Aurélio Pereira,Alcochete,Portugal,,,,,,1180
1657,Estadio Bello Horizonte “Rey Pelé”,Villavicencio,Colombia,,4.139167,-73.619167,America/Bogota,coordinates,18000
1647,Estadio Carlos Gonzalez,Culiacan,Mexico,,24.830556,-107.404167,America/Mazatlan,coordinates,20395
1461,Estadio Cementos Progreso,Guatemala City,Guatemala,,,,,,15000
1490,Estadio Centroamericano de Mayaguez,Mayaguez,Puerto Rico,,,,,,12175
1205,Estadio Cibao,Santiago de los Caballeros,Dominican Republic,,,,,,10000
1502,Estadio Cibao FC,Santiago de los Caballeros,Dominican Republic,,,,,,8000
1777,Estádio Cidade de Coimbra,Coimbra,Portugal,,,,,,29622
1661,Estadio Cincuentenario,Medellin,Colombia,,,,America/Bogota,country,4000
518,Estadio Cuscatlan,San Salvador,El Salvador,,,,,,45000
1698,Estadio da Nora,Albufeira,Portugal,,,,,,
1566,Estadio de la Ciudad de los Deportes,Ciudad de México,Mexico,,,,,,36681
1654,Estadio Departamental Libertad,Pasto,Colombia,,1.198077,-77.277759,America/Bogota,coordinates,20665
1658,Estadio Deportivo Cali,Palmira,Colombia,,3.521474,-76.416992,America/Bogota,coordinates,52000
1775,Estádio do Lusitânia de Lourosa FC,Lourosa,Portugal,,,,,,8000
1781,Estádio do Mar,Matosinhos,Portugal,,,,,,6000
1521,Estádio do Restelo,Lisbon,Portugal,,,,,,19856
1457,Estadio Doroteo Guamuch Flores,Guatemala City,Guatemala,,,,,,26000
1380,Estadio do Zimpeto,Maputo,Mozambique,,,,,,42000
1783,Estádio Dr. Jorge Sampaio,Pedroso,Portugal,,,,,,8272
1778,Estádio Dr. Machado de Matos,Porto,Portugal,,,,,,7540
1549,Estádio Dr. Magalhães Pessoa,Leiria,Portugal,,,,,,23888
431,Estadio Ergilio Hato,Willemstad,Curacao,,,,,,15000
1763,Estadio Eva Perón,Junin,Argentina,,,,,,22000
1481,Estadio Francisco Morazán,San Pedro Sula,Honduras,,,,,,20000
1656,Estadio General Santander,Cucuta,Colombia,,,,America/Bogota,country,42000
1467,Estadio Guillermo Próspero Trinidad,Oranjestad,Aruba,,,,,,2500
1652,Estadio Hernan Ramírez Villegas,Pereira,Colombia,,4.804566,-75.752058,America/Bogota,coordinates,35342
1655,Estadio Jaraguay,Monteria,Colombia,,8.764444,-75.870086,America/Bogota,coordinates,12000
1711,Estadio Jesús Navas,Sevilla,Spain,,,,,,8000
1756,Estadio Jose Maria Minella,Mar del Plata,Argentina,,,,,,35180
1761,Estadio Juan Carmelo Zerillo,La Plata,Argentina,,-34.910975,-57.932592,America/Argentina/Buenos_Aires,coordinates,30973
1762,Estadio Julio César Villagra,Cordoba,Argentina,,,,,,38500
1659,Estadio La Independencia,Tunja,Colombia,,5.54203,-73.353104,America/Bogota,coordinates,21000
1782,Estadio Luis Filipe Menezes,Vila Nova de Gaia,Portugal,,,,,,3800
1491,Estadio Manuel Felipe Carrera,Guatemala City,Guatemala,,,,,,8000
1304,Estádio Manuel Marques,Torres Vedras,Portugal,,39.094792,-9.257063,Europe/Lisbon,coordinates,12000
1769,Estadio Marcelo Bielsa,Rosario,Argentina,,,,,,49000
1737,Estadio Marques de la Vega de Anzo,Asturias,Spain,,,,,,
1660,Estadio Metropolitano Ciudad de Itagüí,Itagui,Colombia,,6.169142,-75.626815,America/Bogota,coordinates,12000
1653,Estadio Metropolitano de Techo,Bogota,Colombia,,4.6234123,-74.1374618,America/Bogota,coordinates,10000
1770,Estadio Monumental Jose Fierro,San Miguel de Tucuman,Argentina,,,,,,35200
1774,Estadio Municipal 25 de Abril,Penafiel,Portugal,,41.211707,-8.27778,Europe/Lisbon,coordinates,5230
1529,Estadio Municipal Ciudad de La Linea,Cadiz,Spain,,37.356483,-5.981768,Europe/Madrid,coordinates,
1719,Estadio Municipal da Lomba,Pontevedra,Spain,,,,,,
1743,Estadio Municipal de Albufeira,Albufeira,Portugal,,,,,,3500
1780,Estádio Municipal de Amarante,Amarante,Portugal,,,,,,16800
1593,Estádio Municipal do Fontelo,Viseu,Portugal,,,,,,6912
1773,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Portugal,,41.750552,-7.464952,Europe/Lisbon,coordinates,8400
1459,Estadio Nacional Chelato Uclés,Tegucigalpa,Honduras,,,,,,35000
1503,Estadio Nacional de Barbados,Waterford,Barbados,,,,,,15000
517,Estadio Nacional de Barbados,Waterford,Barbados,,,,,,15000
1371,Estadio Nacional de Cabo Verde,Praia,Cape Verde,,,,,,15000
434,Estádio Nacional de Cabo Verde,Praia,Cape Verde,,,,,,15000
1535,Estadio Nacional do Jamor,Lisbon,Portugal,,,,,,37593
1273,Estádio Nilton Santos,Rio de Janeiro,Brazil,,-22.89337865846297,-43.29239863499801,America/Sao_Paulo,coordinates,44661
1764,Estadio Norberto Tomaghello,Gobernador Julio A. Costa,Argentina,,-34.821753,-58.286511,America/Argentina/Buenos_Aires,coordinates,12000
1720,Estadio Nuevo Mirador,Algeciras,Spain,,,,,,7300
1488,Estadio Olimpico Felix Sanchez,Santo Domingo,Dominican Republic,,,,,,27000
533,Estadio Olimpico Metropolitano,San Pedro Sula,Honduras,,,,,,37325
1663,Estadio Palogrande,Manizales,Colombia,,5.056565,-75.489693,America/Bogota,coordinates,36553
1474,Estadio Panamericano,San Cristobal,Dominican Republic,,,,,,2800
1310,Estádio Presidente Vargas,Fortaleza,Brazil,,-3.745833,-38.536667,America/Fortaleza,coordinates,20600
1460,Estadio Rommel Fernandez,Panama City,Panama,,,,,,32000
1739,Estadio San Lorenzo,Laredo,Spain,,,,,,
1767,Estadio Tomas Adolfo Duco,Buenos Aires,Argentina,,-34.6435,-58.396528,America/Argentina/Buenos_Aires,coordinates,48314
1759,Estadio Unico Madre De Ciudades,Santiago del Estero,Argentina,,-27.765963,-64.270217,America/Argentina/Cordoba,coordinates,30000
1501,Europa Point Stadium,Gibraltar,Gibraltar,,,,Europe/Gibraltar,country,2100
1148,Europa Sports Park,Gibraltar,Gibraltar,,36.110694,-5.34675,Europe/Gibraltar,coordinates,2000
519,Faisal al-Husseini International Stadium,Al-Ram,Palestine,,,,,,12500
1277,Ferenc Puskás Stadium,Budapest,Hungary,,,,Europe/Budapest,country,67155
1468,FFB Field,Belmopan,Belize,,,,,,5000
1486,FFB Stadium,Belmopan,Belize,,,,,,5000
525,FFB Stadium,Belmopan,Belize,,,,,,5000
1386,First National Bank Stadium,Johannesburg,South Africa,,,,,,94736
1332,FIU Stadium,Miami,USA,,25.7525,-80.3779,America/New_York,coordinates,21000
373,FK Žalgiris Stadium,Vilnius,Lithuania,,54.668548,25.294674,Europe/Vilnius,coordinates,5067
1578,Flyeralarm Arena,Wuerzburg,Germany,,,,Europe/Berlin,country,13090
1493,FMG Stadium Waikato,Hamilton,New Zealand,,,,,,25800
1349,FNB Stadium,Johannesburg,South Africa,,,,,,94736
1415,Foolad Shahr Stadium,Isfahan,Iran,,,,,,15000
1195,Francistown Stadium,Francistown,Botswana,,,,,,26500
1391,Free State Stadium,Bloemfontein,South Africa,,,,,,48000
1565,Freethielstadion,Beveren,Belgium,,,,Europe/Brussels,country,8190
1498,Gabala City Stadium,Gabala,Azerbaijan,,,,Asia/Baku,country,4500
1706,Gateshead International Stadium,Gateshead,England,,,,Europe/London,country,11800
1531,Gelora Bung Karno Madya Stadium,Jakarta,Indonesia,,,,,,9170
1420,Gelora Bung Karno Stadium,Senayan,Indonesia,,,,,,82000
1544,Gloria Arena,Belek,Türkiye,,,,Europe/Istanbul,country,
1370,Godswill Akpabio International Stadium,Uyo,Nigeria,,,,,,30000
1750,Goodison Park,Liverpool,England,,53.439255,-2.967065,Europe/London,coordinates,39571
1447,Goyang Stadium,Goyang,South Korea,,,,Asia/Seoul,country,41311
1550,Gradski Stadion,Banja Luka,Bosnia & Herzegovina,,44.7761,17.1996,Europe/Sarajevo,coordinates,10030
1567,Gradski Stadium,Ruse,Bulgaria,,43.848056,25.963056,Europe/Sofia,coordinates,12400
1564,Guldensporenstadion,Kortrijk,Belgium,,,,Europe/Brussels,country,9399
1253,Guzhenkou University Sports Center,Qingdao,China,,35.795119,120.024319,Asia/Shanghai,coordinates,20000
1533,Haladás Sportkomplexum,Szombathely,Hungary,,47.234722,16.606944,Europe/Budapest,coordinates,8940
1350,Hampden Park,Glasgow,Scotland,,,,Europe/London,country,51866
1211,Hang Day Stadium,Hanoi,Vietnam,,,,,,22500
1244,Hangzhou Dragon Stadium,Hangzhou,China,,30.2683,120.129,Asia/Shanghai,coordinates,51000
1449,Hangzhou Olympic Sports Centre Stadium,Hangzhou,China,,,,Asia/Shanghai,country,80000
1270,Hankou Cultural Sports Centre,Wuhan,China,,,,Asia/Shanghai,country,
1463,Hasely Crawford Stadium,Port Of Spain,Trinidad and Tobago,,,,,,27000
1454,Hassanal Bolkiah National Stadium,Bandar Seri Begawan,Brunei,,,,,,30000
1423,Hazza Bin Zayed Stadium,Al Ain,United Arab Emirates,,,,,,22717
1439,HBF Park,Perth,Australia,,,,Australia/Perth,country,20500
1333,Highmark Stadium,Pittsburgh,USA,,40.43611,-80.00944,America/New_York,coordinates,5000
1438,Hiroshima Big Arch Stadium,Hiroshima,Japan,,,,Asia/Tokyo,country,36894
1690,Hlídarendi Reykjavik,Reykjavik,Iceland,,64.132811,-21.923488,Atlantic/Reykjavik,coordinates,1500
1398,Hocine Ait Ahmed Stadium,Tizi Ouzou,Algeria,,,,,,50766
1342,Hodges Stadium,Jacksonville,USA,,,,,,9400
1431,Hong Kong Stadium,Hong Kong,China,,,,Asia/Shanghai,country,40000
1263,Huanglong Stadium,Hangzhou,China,,30.268393,120.129043,Asia/Shanghai,coordinates,
1541,Huntington Bank Field,Cleveland,USA,,,,,,67431
1311,Huntington Bank Stadium,Minneapolis,USA,,,,,,50805
1368,Huye Stadium,Butare,Rwanda,,,,,,10000
1254,Huzhou Olympic Sports Centre,Hangzhou,China,,23.035171089610582,114.44613301547618,Asia/Shanghai,coordinates,40000
1542,Icahn Stadium,West New York,USA,,40.793306,-73.925342,America/New_York,coordinates,5000
1452,Imam Reza Stadium,Mashhad,Iran,,,,,,25000
507,Independence Park,Kingston,Jamaica,,,,,,35000
1284,Intility Arena,Oslo,Norway,,59.917778,10.806944,Europe/Oslo,coordinates,16555
1557,Inver Park,Larne,Northern Ireland,,54.849803,-5.826258,Europe/London,coordinates,6000
1412,Jaber al-Ahmad International Stadium,Kuwait City,Kuwait,,,,,,60000
1577,Jahn-Stadion,Neetze,Germany,,,,Europe/Berlin,country,
1522,Jalan Besar Stadium,Singapore City,Singapore,,,,,,6000
1377,Japoma Stadium,Douala,Central African Republic,,,,,,50000
1271,Jiangyin Sports Park Stadium,Jiangyin,China,,,,Asia/Shanghai,country,30161
1239,Jinan Olympic Sports Center,Jinan,China,,36.656223,117.110124,Asia/Shanghai,coordinates,56808
1435,Jinnah Sports Stadium,Islamabad,Pakistan,,,,,,48820
1548,Jordan-Hare Stadium,Auburn,USA,,,,,,87451
1766,Jose Amalfitani,Buenos Aires,Argentina,,-34.635375,-58.520711,America/Argentina/Buenos_Aires,coordinates,49540
1290,Jotun Arena,Sandefjord,Norway,,59.13725,10.17969,Europe/Oslo,coordinates,6582
1475,Juan Ramón Loubriel Stadium,Bayamon,Puerto Rico,,,,,,12500
1390,Juba Stadium,Juba,South Sudan,,,,,,7000
1751,Juventus Training Center,Turin,Italy,,,,Europe/Rome,country,600
1651,Kaftanzoglio Stadio,Thessaloniki,Greece,,,,Europe/Athens,country,27770
1641,Kai Tak Sports Park,Kai Tak,Hong Kong,,,,,,50000
1559,Karađorđe Stadium,Novi Sad,Serbia,,45.2468973,19.8421991,Europe/Belgrade,coordinates,14458
1746,Ķekavas stadions,Kekava,Latvia,,,,Europe/Riga,country,520
1322,Keyworth Stadium,Michigan,USA,,42.3923968,-83.0489335,America/Detroit,coordinates,
1283,KFUM Arena,Oslo,Norway,,59.890178,10.780501,Europe/Oslo,coordinates,1500
1513,Khalifa International Stadium,Doha,Qatar,,,,,,45857
498,Kigali Pele Stadium,Kigali,Rwanda,,,,,,20000
1453,King Abdullah II Stadium,Amman,Jordan,,,,,,13000
1443,King Saud University Stadium,Riyadh,Saudi Arabia,,,,Asia/Riyadh,country,25000
1471,Kirani James Athletic Stadium,St. George,Grenada,,,,,,8000
1362,Kocaeli Stadium,Izmit,Türkiye,,,,Europe/Istanbul,country,34829
1276,Koning Willem II Stadion,Tilburg,Netherlands,,51.542778,5.066944,Europe/Amsterdam,coordinates,14637
1364,Košická futbalová aréna,Kosice,Slovakia,,48.696741,21.245185,Europe/Bratislava,coordinates,12555
1692,Kostanay Central Stadium,Kostanay,Kazakhstan,,53.225956,63.636618,Asia/Qostanay,coordinates,9500
1724,Kräuterdorfstadion Söchau,Söchau,Austria,,,,,,400
1281,Kristiansund Stadion,Kristiansund,Norway,,63.12492,7.718889,Europe/Oslo,coordinates,4444
1422,Kuala Lumpur Stadium,Kuala Lumpur,Malaysia,,,,Asia/Kuala_Lumpur,country,18000
1729,Kufstein Arena,Kufstein,Austria,,49.98397688222813,8.224491558416606,Europe/Berlin,coordinates,5000
1744,KVDO Arena,Ostend,Belgium,,51.2169,2.8865,Europe/Brussels,coordinates,8432
1537,Kyle Field,College Station,USA,,,,,,102733
1300,Lahti Stadium,Lahti,Finland,,60.983056,25.634167,Europe/Helsinki,coordinates,14500
1326,Laney College Football Stadium,Oakland,USA,,37.794652,-122.258024,America/Los_Angeles,coordinates,5500
1510,Laurent Pokou Stadium,San Pedro,Côte d'Ivoire,,,,,,20000
1590,Lemon Gas Stadium Hiratsuka,Kanagawa,Japan,,,,Asia/Tokyo,country,15200
1289,Lerkendal Stadion,Trondheim,Norway,,63.4125,10.405,Europe/Oslo,coordinates,21166
1374,Levy Mwanawasa Stadium,Ndola,Zambia,,,,,,49800
1340,LEXINGTON SC STADIUM,Lexington,USA,,,,,,7500
1771,Libertadores de America,Buenos Aires,Argentina,,-34.669899,-58.370564,America/Argentina/Buenos_Aires,coordinates,52000
1674,Llanelian Road,Colwyn Bay,Wales,,,,Europe/London,country,3000
1150,Lnk Sporta Parks,Rīga,Latvia,,56.9080818,,Europe/Riga,country,1700
1247,Longquanyi Stadium,Chengdu,China,,30.615792,104.307825,Asia/Shanghai,coordinates,27000
1307,Longxing Football Stadium,Chongqing,China,,29.707455,106.795622,Asia/Shanghai,coordinates,60000
1680,Loro Boriçi Stadium,Shkoder,Albania,,,,Europe/Tirane,country,16000
1540,Lucas Moripe Stadium,Atteridgeville,South Africa,,,,,,28900
1328,Lucas Oil Stadium,Indianapolis,USA,,39.760008,-86.163906,America/Indiana/Indianapolis,coordinates,70000
1511,Lusail Stadium,Lusail,Qatar,,,,,,88966
1323,Lynn Family Stadium,Louisville,USA,,38.259444,-85.731944,America/Kentucky/Louisville,coordinates,15304
1291,Lyse Arena,Stavanger,Norway,,,,Europe/Oslo,country,15900
1717,MAC³PARK Stadion,Zwolle,Netherlands,,,,Europe/Amsterdam,country,14000
528,Mahamasina Municipal Stadium,Antananarivo,Madagascar,,,,,,40880
1338,Maimonides Park,Brooklyn,USA,,40.57480963442789,-73.98397772138007,America/New_York,coordinates,7000
