fixture_id,temp_c,precip_mm,wind_kmh
2960779877,8.5,0.0,18.7
1418312576,7.6,0.0,20.0
2007202144,7.7,0.0,15.0
2248173763,7.8,0.0,21.0
951057090,7.3,0.0,20.3
917849568,7.1,0.0,20.0
2460416046,8.8,0.0,18.4
527646064,7.3,0.0,18.6
745181342,7.5,0.0,17.9
2278207921,7.1,0.0,18.2
1298414741,8.3,0.0,17.3
3086743001,10.4,0.0,26.6
988772646,7.8,0.0,22.3
3376058467,8.5,0.0,24.9
738458440,8.9,0.0,21.3
3860095539,12.6,0.0,22.1
3329816425,12.3,0.0,21.5
4084621977,12.6,0.0,21.6
4032979872,10.0,0.0,17.4
2575666861,9.3,0.0,15.5
2827757167,9.1,0.0,13.7
2383227447,12.7,0.0,24.7
2799261822,8.6,0.2,25.0
4228984481,10.3,0.2,15.4
3476470254,10.8,0.4,10.9
3431596606,8.7,0.0,12.7
2920607850,7.9,0.0,6.4
3705505219,10.3,0.0,15.9
3768838349,9.3,0.0,11.5
3473264508,6.0,0.0,4.7
2013083535,9.3,0.1,9.4
292038186,8.7,0.0,8.2
471244822,10.2,0.0,13.5
1370114040,8.8,0.0,9.7
4247711407,8.3,0.0,11.5
3806315397,7.3,0.0,14.8
693017214,7.5,0.0,11.3
300788184,7.9,0.0,13.9
426777013,8.7,0.3,24.9
3404504283,8.6,0.1,23.5
2313213510,7.2,0.1,19.5
1908719048,10.0,0.4,16.8
2149186371,8.6,0.1,16.6
1013068637,8.7,0.1,17.7
503949577,8.8,0.7,21.6
4275567328,8.6,0.0,19.1
3044885700,12.9,0.0,20.8
230247514,12.6,0.0,17.3
3707804544,12.3,0.0,18.3
3633003337,10.9,0.0,18.7
449426947,13.1,0.0,22.0
3477290658,12.4,0.0,20.0
297420243,12.3,0.0,26.1
1009145641,14.0,0.0,24.6
3299342345,12.1,0.0,24.5
1737259209,12.9,0.0,24.8
4076127021,12.3,0.0,22.9
1061923599,12.3,0.0,18.4
3756795614,11.5,0.0,27.5
571711036,10.9,0.0,30.6
3546417654,12.3,0.0,27.8
620458104,11.2,0.0,22.7
3025380867,6.1,0.1,11.8
3868857590,8.7,0.0,6.1
2704761644,6.8,0.0,9.5
2665647572,6.5,0.0,12.7
679603384,7.8,0.0,10.0
1884739137,7.6,0.0,9.2
1626931108,7.4,0.1,6.7
3568997522,6.5,0.0,11.7
2709665148,8.1,0.0,8.2
1710420015,8.0,0.0,8.3
1264814878,8.0,0.2,6.5
946672251,7.4,0.0,23.4
2867136974,6.5,0.2,25.0
1721887895,6.8,0.0,24.5
653889300,6.7,0.7,16.5
2988824865,6.9,0.0,16.7
232860539,5.4,0.0,22.1
1671880286,8.0,0.1,20.3
2450748512,6.3,0.1,12.2
759806941,8.2,0.1,31.0
298689481,5.3,0.3,13.7
3026971688,6.0,0.1,12.4
3633082029,5.1,0.4,20.7
4228585886,4.7,0.4,17.3
4184274871,4.1,0.1,14.5
3479824811,1.5,1.0,13.0
3243262068,10.1,0.0,9.4
213269324,8.9,0.0,14.1
4167606203,9.4,0.0,3.4
3679559834,8.6,0.0,9.4
2999097130,10.2,0.0,11.2
1061854274,7.2,0.0,30.4
4253475724,8.1,0.0,32.1
1143531854,10.3,0.0,23.8
2547631848,12.2,0.0,24.5
206109318,11.5,0.1,19.9
4289918071,7.3,0.1,23.1
190403994,10.1,0.8,23.9
2939652590,12.3,0.0,24.2
1829019853,8.1,0.0,29.0
4011590425,11.2,0.0,25.4
3730288463,10.6,0.0,22.4
441463673,12.5,0.0,24.5
3077483868,12.9,0.5,20.7
4027272265,11.9,0.1,21.3
370528473,11.5,0.7,24.0
3416862076,13.4,0.0,23.5
4144360290,11.0,0.1,18.5
653903062,11.5,0.2,29.9
899445735,12.4,0.1,26.0
2917248372,13.2,0.0,21.1
4237229915,12.9,0.1,21.3
3502059773,12.0,0.0,20.9
3982758782,14.0,0.0,26.5
2848343180,8.6,0.1,19.8
2022355796,13.3,0.0,14.8
789155965,9.0,0.4,21.1
3842678004,10.7,0.0,17.0
1950533222,11.1,0.0,13.5
667413798,10.0,0.0,18.0
3148386162,13.4,0.0,13.1
1911914598,10.9,0.0,12.7
1229609224,10.1,0.0,16.2
2671452382,7.7,0.1,17.4
3773853568,14.7,0.1,16.8
3415095820,12.1,0.1,22.4
2585885024,12.6,0.0,18.2
3836168952,7.4,0.0,34.7
243485439,7.5,0.0,41.4
3282970089,6.6,1.0,31.4
2311294887,7.5,0.0,36.9
3191705591,8.7,0.0,36.6
925780005,9.0,0.0,36.7
3267505553,6.8,0.3,32.8
3133286922,7.9,0.0,30.9
1361690051,8.2,1.3,27.2
3057147977,7.1,0.3,41.7
281916790,7.3,0.1,36.2
578735474,11.2,0.1,22.9
102852876,12.9,0.0,31.1
4071238478,10.3,0.1,18.7
3410749944,12.0,0.0,19.6
4077310867,12.8,0.1,30.8
2951670989,11.7,0.1,29.3
531953620,12.0,0.0,32.0
1993356618,11.5,0.3,27.9
986296347,12.0,0.0,28.7
3748813404,12.4,0.0,21.6
3818267934,11.4,0.1,32.3
561519274,11.1,0.2,25.6
122941544,12.1,0.0,18.5
332753506,10.3,0.1,7.2
1366759376,7.5,0.3,7.2
2093223253,8.0,1.0,4.1
3450088691,11.4,0.2,14.8
3798614049,11.1,0.1,8.4
602797402,8.4,0.5,10.5
3778949316,10.9,0.9,20.0
302059043,8.8,0.8,4.8
778232850,12.1,0.1,9.2
3503334785,12.7,0.0,14.5
962055289,15.7,0.0,42.1
3789478331,17.8,0.0,36.1
4289792738,13.5,0.0,36.7
173474761,16.4,0.0,38.0
1592000863,19.3,0.0,35.7
2837023358,15.3,0.0,34.8
1097998847,19.1,0.0,43.5
3562310510,16.8,0.0,40.2
4240042604,15.8,0.0,43.6
4011070654,17.2,0.0,39.0
2049422866,17.8,0.0,36.1
4043180251,15.9,0.1,42.9
3150736807,9.9,0.3,40.0
3198974401,9.4,0.4,37.9
1823594942,8.2,0.4,29.9
40820733,8.8,0.4,40.3
4127814866,8.2,0.4,36.8
2699493879,11.3,0.2,32.3
223199085,9.3,0.3,33.2
2832279532,15.9,0.0,22.0
2733759629,14.1,0.1,23.3
1702544933,15.5,0.0,33.2
741825864,17.8,0.0,23.1
413871044,13.5,0.0,35.3
3766113985,16.8,0.0,25.1
710330278,13.1,0.0,26.2
102143247,14.2,0.4,27.1
3629733709,14.2,0.4,27.9
2723940616,16.2,0.0,23.1
2388268530,14.4,0.0,28.4
4220413793,13.0,0.0,27.0
468888447,10.2,0.1,28.2
3775293676,11.6,1.6,21.3
1212850585,10.0,0.0,24.9
2958953506,11.0,0.1,24.2
3380289866,9.8,0.3,23.7
408708977,11.4,0.0,13.7
797742927,9.8,0.0,15.5
2866067181,8.5,0.0,27.1
282737201,9.3,0.0,11.5
1619448573,9.1,0.0,18.0
2310376861,10.3,0.0,11.0
1769395228,12.7,0.0,14.8
1257283408,9.4,0.0,18.1
939789477,11.3,0.0,12.8
4230312361,10.2,0.1,21.6
1603807088,10.6,0.0,10.7
147285623,10.3,0.0,15.1
2209787416,11.2,0.0,11.5
646371544,11.0,0.0,19.4
1365573838,8.9,0.5,15.6
811640587,11.9,0.0,14.7
1656730716,11.0,0.0,7.2
3235958840,9.4,0.1,17.5
1403749799,12.0,0.1,7.6
2744224609,11.6,0.0,12.3
3257884441,8.0,0.0,17.7
3489076989,11.5,0.0,12.2
29354549,7.7,0.0,17.4
3653526034,10.6,0.0,15.1
3378574394,8.3,0.0,17.4
3531684378,9.3,0.1,12.1
1351567218,20.5,0.0,26.4
97829117,22.5,0.0,24.0
2088265237,18.1,0.0,23.9
1906325967,22.7,0.1,25.4
4292226735,21.8,0.2,20.7
1261521675,18.2,0.0,19.4
3253491687,22.2,0.0,22.8
3901630217,20.3,0.0,20.6
708009635,20.3,0.0,23.5
2337888981,20.4,0.1,17.3
1705146561,18.4,0.0,21.3
2123371881,19.9,0.1,13.4
446554057,22.0,0.0,8.3
3736427022,17.5,0.2,23.7
4170807474,16.6,0.0,18.4
1860286530,18.0,0.0,18.6
1743787104,23.1,0.0,7.6
1444651209,19.0,0.0,14.8
2810356622,20.5,0.0,17.4
1716540779,17.1,0.0,24.9
1621616833,18.5,0.1,15.4
1099885759,18.4,0.0,16.9
1491878313,20.3,0.0,8.3
499375468,19.9,0.0,20.5
226386235,22.1,0.3,29.6
2005346507,15.6,0.4,17.8
1079284646,14.8,0.0,28.1
2722847661,14.9,0.1,22.0
965242488,16.3,0.0,22.0
3425184322,18.5,0.1,17.4
2241295403,15.2,0.1,14.8
267268855,16.0,0.8,12.7
2322379490,17.6,0.0,18.0
702833616,14.9,0.1,24.6
2546157200,15.5,0.1,11.9
1083470522,18.0,0.1,20.6
3832756268,18.6,0.0,29.3
2873358357,18.9,0.0,20.2
2976465061,17.5,0.0,18.4
2177615970,20.8,0.0,26.5
3130231789,20.8,0.0,26.5
4013181991,18.6,0.0,12.3
1340769779,17.4,0.0,23.2
298421976,18.2,0.0,16.6
3485470208,18.5,0.0,16.3
2190459129,18.6,0.0,23.5
46127921,19.4,0.0,19.9
21915533,17.9,0.0,12.0
1774720209,21.5,0.0,15.9
355971440,17.4,0.3,19.0
1319368145,20.9,0.0,1.1
2832967701,18.6,0.1,14.3
123721812,22.1,0.6,8.7
563499989,20.7,0.0,10.7
2126638903,18.4,0.0,16.4
1890038624,21.7,0.0,5.9
2975117294,20.1,0.0,4.1
909320326,19.6,0.1,12.5
3865508152,12.8,0.0,13.3
3655430539,18.6,0.0,13.7
2007420447,17.0,0.0,14.5
1553282971,15.9,0.0,23.5
2184550430,18.6,0.0,13.7
599822263,16.3,0.0,27.0
1593103431,18.4,0.0,11.0
2337110658,20.8,0.0,25.6
422205901,15.8,0.0,28.0
1606080688,17.1,0.0,21.4
2374035289,18.0,0.0,20.4
3167708969,17.0,0.0,19.6
537308557,18.5,0.0,23.7
2224720228,20.3,0.1,19.0
484326723,18.4,0.0,23.6
2190968463,18.8,0.1,20.1
4152194721,22.9,0.0,16.4
2499631167,20.3,0.7,18.6
2770844895,18.6,0.0,17.6
2481733357,18.8,2.4,10.0
1239317868,21.8,0.1,18.6
2048255329,20.8,0.0,22.0
246950202,19.9,0.2,13.5
3026849095,14.5,1.8,14.3
1581990784,11.4,0.0,30.6
77693967,11.7,0.0,18.0
1089793560,12.4,0.0,11.1
2743356916,13.4,0.0,12.6
4070279131,10.5,0.2,12.0
1105215164,13.3,0.0,9.7
2618461539,13.4,0.0,15.7
21453704,13.3,0.0,14.1
39621732,11.2,0.1,16.7
1972743525,13.9,0.0,11.3
148681980,11.2,0.0,5.2
968597799,12.7,0.8,23.6
4253551724,13.6,0.0,23.0
3892263996,13.6,0.3,26.1
1948818169,12.6,0.5,27.2
2404362391,12.8,0.1,19.2
1825789629,12.1,0.1,32.0
3043373496,13.8,0.0,23.8
3129459146,15.7,0.0,19.9
1240626230,12.0,0.0,28.3
827711157,13.8,0.2,27.3
3547141351,11.6,3.7,25.0
2333649601,15.8,0.0,29.7
299815286,15.7,0.0,23.7
4076824608,14.1,0.0,26.9
232120730,15.0,0.0,26.2
2465364237,15.3,0.0,25.5
1843612998,15.0,0.0,19.1
3527479813,15.5,0.0,26.0
2349929830,15.8,0.0,20.1
293563572,16.0,0.0,23.3
1148910406,16.0,0.0,21.9
3344303858,15.6,0.0,23.2
2196608065,15.7,0.0,13.5
3948509125,11.0,0.1,24.3
3558428518,14.5,0.4,21.9
1368089453,10.7,0.1,34.0
2999762029,12.9,0.2,17.8
3279775738,11.8,0.0,21.7
2489579659,14.9,0.0,19.7
3982219711,10.6,0.0,31.4
3393425763,13.2,0.1,21.4
4036852104,11.9,0.0,25.9
1783087722,10.9,2.1,33.6
864734118,15.4,0.0,20.6
334122382,13.0,0.2,16.4
2137333001,14.2,0.0,15.5
662319390,16.4,0.0,12.4
905331424,13.4,0.0,14.5
4048307323,15.8,0.0,17.7
2562921718,15.0,0.0,10.3
1016545484,15.4,0.0,16.5
3128794241,13.3,0.0,16.6
1530819863,15.5,0.0,13.1
2808707139,14.5,0.0,11.3
1945575889,15.2,0.0,16.5
3513491069,15.3,0.1,19.8
75073089,13.0,0.0,19.4
1640320387,14.7,0.0,14.7
399464446,14.1,0.0,16.2
3847823546,14.8,0.0,17.2
260963076,13.3,0.0,15.9
2251229771,15.4,0.0,16.9
3131660684,13.3,0.0,17.5
696643422,14.8,0.0,17.1
3465632041,14.4,0.0,13.7
2777993314,13.6,0.0,11.9
2717970378,14.7,0.0,12.8
1870819944,15.1,0.0,4.9
2623778604,12.8,0.0,19.4
3274478863,12.5,0.0,15.6
1281534046,13.1,0.0,14.8
4054493897,14.2,0.0,4.8
719907974,13.6,0.0,19.0
3933355174,13.7,0.0,11.1
2430249815,13.8,0.1,10.4
2192094324,14.4,0.0,8.9
2032230072,13.7,0.0,10.1
466950093,13.2,0.0,11.5
2327525315,14.5,0.0,6.4
2000792591,13.0,0.0,14.0
3183373731,8.9,0.0,2.2
3960738002,8.5,0.0,5.4
2603151322,8.8,0.0,4.9
1776366337,7.6,0.0,7.6
1335831296,7.7,0.0,4.8
2059970200,8.0,0.0,5.7
4250549006,9.3,0.0,5.8
1673913490,8.3,0.0,9.9
2252838232,8.8,0.0,5.1
1500345334,7.5,0.0,0.9
3072991425,8.5,0.0,10.1
3523964226,7.2,0.0,3.1
1336443182,8.6,0.1,19.4
72428195,9.6,0.0,25.6
326733760,10.5,0.0,10.6
1563660793,10.1,0.0,12.0
1733225124,9.8,0.0,14.9
2492695129,10.6,0.0,14.1
3129196822,10.0,0.0,18.8
2587784319,11.7,0.0,14.9
2330969971,9.7,0.0,17.9
3590519012,11.9,0.1,11.9
3899000583,3.5,0.4,9.9
11243020,5.5,0.0,18.7
2560427314,9.3,0.9,44.7
114827148,11.5,0.7,34.6
2239932185,11.0,1.9,26.9
413129515,8.4,0.4,28.7
1883875130,10.7,1.2,38.7
1802774045,9.9,0.2,34.7
2998970091,12.2,1.2,36.9
183514597,7.6,0.0,22.2
3582941885,8.4,0.0,13.0
3637378852,7.5,0.0,8.1
3490550912,12.9,0.0,19.6
366292327,13.7,0.0,16.8
1727680522,6.9,0.0,2.1
4237709697,4.7,0.0,6.0
1561746928,6.7,0.0,3.5
2978668064,6.7,0.0,8.3
1484574832,6.5,0.0,5.2
2859730805,6.2,0.0,2.5
3133657519,5.8,0.0,7.9
1184899651,5.9,0.0,13.0
765920467,5.6,0.0,4.9
2504880244,8.1,0.0,5.0
2671552962,6.1,0.0,21.0
109731937,5.9,1.3,44.0
140063945,5.1,1.3,43.2
3059418237,5.4,0.1,35.8
23915273,6.6,0.1,35.7
1294062960,7.2,0.2,39.0
3431494296,6.5,0.1,24.9
257858461,5.7,0.3,53.1
1358715283,6.0,0.6,33.7
1061307592,6.0,0.2,32.9
3282753608,6.9,0.0,9.9
2325486863,8.3,0.0,23.5
3730129512,7.5,0.1,12.1
3279839641,5.9,0.0,15.9
88842219,7.5,0.1,12.1
4127216243,6.0,0.0,19.3
677467584,7.0,0.0,13.0
144966685,6.9,0.0,16.8
577583463,6.6,0.0,17.9
3797199618,6.6,0.0,16.9
2650940095,6.4,0.0,12.5
3298451198,10.3,0.0,31.8
3036413854,8.3,1.6,20.2
2247749120,8.3,0.0,18.6
2434284947,8.3,0.5,40.8
629551385,10.3,0.0,29.8
1919950245,8.0,0.0,36.4
2881541259,9.6,0.0,38.7
1795617736,8.8,0.0,51.3
2893953218,8.2,0.5,39.0
2940455328,12.6,0.0,37.6
1850419749,11.0,0.0,29.2
2477551546,10.0,0.0,30.0
1977382206,11.9,0.0,37.1
2185106031,7.1,0.0,1.7
1606221677,8.5,0.0,5.2
2188738199,7.1,0.0,1.7
2253072033,9.2,0.0,9.9
2707309619,6.4,0.0,4.5
456422231,7.2,0.0,4.7
1964307613,7.8,0.0,9.6
2443725583,7.9,0.0,4.7
2494358850,7.3,0.0,3.3
1908724883,6.7,0.0,0.7
175251481,6.1,0.0,3.8
619076078,5.8,0.0,10.6
4133448724,9.6,0.2,34.7
1839248374,8.4,0.0,19.9
1714110653,9.0,0.0,13.5
2249393312,6.4,0.0,13.8
3152326361,9.1,0.0,28.8
3674796802,9.3,0.0,21.7
2891969912,7.3,0.0,14.3
3323578861,9.0,0.0,12.2
3503623352,9.4,0.0,13.6
3985380149,8.3,0.0,15.0
1228995038,8.9,0.0,12.8
1080859010,4.9,1.4,26.2
1421869069,6.3,0.1,25.1
1391924220,6.3,0.1,23.0
617958935,6.9,0.0,20.1
2388967507,7.3,0.0,27.4
3527750142,6.9,0.0,26.2
3647183902,6.5,0.4,24.1
3573529833,6.9,0.2,23.4
197112901,6.0,1.2,22.9
1427741514,6.0,0.7,18.8
524936482,3.5,0.0,12.8
3432625252,4.6,0.0,9.2
2034103912,1.5,0.0,5.8
3139299269,1.9,0.0,4.0
1400355121,3.6,0.1,11.9
1774581228,1.9,0.0,5.8
2614668310,2.4,0.0,9.0
1068894997,2.3,0.0,8.5
3147106726,2.8,0.0,10.3
3917520473,2.3,2.3,7.3
2942639009,0.2,0.0,3.4
1385679811,1.1,0.0,3.4
1510465203,6.8,0.0,15.9
778572163,5.0,0.0,15.2
975401605,2.4,0.0,7.4
3748818087,1.1,0.0,9.2
2186711403,2.8,0.0,4.7
686025869,2.8,0.0,4.7
1028182616,2.5,0.0,10.5
3054592623,3.5,0.0,9.7
591174686,1.8,0.0,7.4
3582001236,1.9,0.0,5.6
3953830693,3.5,0.0,3.2
1425096883,1.7,0.0,5.1
1500596694,6.0,0.5,14.6
2239872206,5.9,0.1,15.3
3124754593,9.6,0.0,31.6
3108136079,4.6,0.0,16.9
559579882,6.4,0.0,11.3
972870997,6.0,0.0,21.9
4294399766,6.5,0.0,13.5
4266206554,5.6,0.0,18.0
1619196351,6.6,0.0,8.8
2816058163,6.3,0.0,13.0
4214148414,6.4,0.0,15.4
465287436,6.3,0.1,18.7
1070194263,6.1,0.0,16.3
4066267785,6.6,0.0,8.9
3961389445,6.6,0.0,13.7
844488162,6.8,0.0,19.0
252859118,7.1,0.1,16.9
3612278810,7.6,0.2,19.7
1387901863,7.5,0.0,17.6
3791911125,9.4,0.0,2.4
557795162,8.5,0.0,21.6
1364483283,8.1,0.3,14.5
418455918,8.4,0.0,11.2
3603974989,8.3,1.2,23.5
3202653605,7.2,0.0,14.7
154002480,6.6,0.0,16.4
3761463479,5.7,0.0,13.5
3066626170,6.2,0.0,10.6
806996492,6.2,0.0,10.6
3441957458,6.5,0.0,20.4
3425540485,6.3,0.0,15.5
3620795622,6.6,0.0,17.4
3667686803,6.9,0.0,18.1
2614653556,7.3,0.0,13.4
639059293,5.5,0.0,18.2
1631962399,6.9,0.0,19.1
2513098760,5.6,0.0,13.2
1282652315,9.3,1.7,31.2
2443979343,9.9,0.3,19.6
3335761016,5.6,0.0,11.6
3132577319,3.3,0.1,10.5
1964645913,3.6,0.1,12.5
3413575905,3.4,0.0,14.0
279515991,5.1,0.0,11.7
585490777,6.4,0.1,10.4
2008573114,4.6,0.0,10.7
1832654914,5.4,0.0,12.1
2574090440,5.3,0.2,12.5
1693087045,4.2,0.0,14.8
2978578050,4.4,0.0,12.2
2944624106,4.6,0.0,9.6
1238053410,5.0,0.0,6.5
3079854241,6.3,0.0,25.8
1368575914,3.7,0.1,17.4
1429219487,5.7,0.0,12.6
1964455432,5.7,0.0,12.5
1480698471,4.1,0.0,12.2
1173722565,2.7,0.0,14.3
3302390693,5.6,0.0,7.8
3411718685,3.3,0.2,11.0
518634278,5.6,0.0,7.8
621462419,3.7,0.0,9.7
1143405163,5.8,0.1,12.4
4029765540,4.4,0.0,11.0
2147890385,2.7,0.0,8.0
2403337242,5.1,0.0,5.7
3067392856,6.5,0.0,7.8
2673766652,4.6,0.0,14.1
3954736162,3.7,0.4,9.5
3097187180,6.0,0.0,22.0
2016215073,5.7,0.0,16.4
4149377511,5.1,0.0,12.8
379095341,12.3,0.0,15.9
3635465002,9.6,0.0,22.2
1225785038,10.4,0.0,21.1
448321692,11.4,0.0,17.9
9935549,12.9,0.0,12.0
1627080675,10.3,0.0,28.0
1541051399,12.3,0.0,14.5
1472762345,12.7,0.0,18.7
2217500958,12.0,0.1,20.0
4133073528,12.4,0.0,17.6
3029223965,11.5,0.0,17.4
980852475,12.0,0.0,19.3
1241784668,10.4,0.0,10.2
1957027555,10.0,0.0,16.2
961163293,9.0,0.0,8.1
1486958264,8.0,0.5,25.3
1454037052,8.2,0.1,17.6
753065565,8.7,0.0,2.7
3559260774,8.9,0.0,7.6
1706882654,8.6,0.0,5.7
3354060129,8.8,0.0,4.7
2059888462,9.4,0.0,5.8
2878359867,10.0,0.0,6.9
1462228197,8.7,0.0,13.5
3033450985,7.5,0.0,10.6
1209934102,8.7,0.0,13.5
449208963,8.7,0.0,3.1
1404346049,9.0,0.0,3.5
3613042534,8.1,0.0,18.8
2462293821,9.7,0.0,17.0
668043956,10.6,0.0,4.6
2322739370,9.5,0.0,25.6
2242167296,11.2,0.0,9.6
2023454587,11.1,0.0,14.3
1887668122,12.2,0.0,22.6
1939984884,8.2,0.0,26.9
3599792222,9.4,0.0,8.2
3285866358,11.3,0.0,15.3
395901544,10.7,0.0,13.6
3379475101,10.9,0.0,7.0
2289898049,15.8,0.0,11.2
2120475632,15.6,0.0,13.6
1024813743,15.9,0.0,18.9
377687645,16.0,0.0,15.5
1268202559,15.5,0.0,13.3
1176307762,16.3,0.0,14.0
2539674037,16.8,0.0,17.4
1028120989,15.4,0.0,14.0
2652478554,15.6,0.0,12.3
647546214,16.0,0.0,13.8
323724843,17.2,0.0,12.9
1190074697,16.6,0.0,19.6
4049121762,5.9,0.1,10.6
580660234,8.1,0.1,15.2
3571596297,8.1,0.1,20.5
1170999452,6.7,0.1,21.2
3982001066,7.8,0.0,9.9
3701224888,6.9,0.0,10.8
1912159866,8.1,0.0,13.0
1748399879,7.2,0.1,19.0
1165706480,6.9,0.1,8.6
3550463807,6.5,0.0,8.8
2542353540,7.8,0.0,6.8
2405503094,7.4,0.0,21.8
3476359663,7.0,0.0,13.9
2153072899,7.3,0.0,7.2
1600650730,8.0,0.0,19.0
819013608,7.6,0.0,13.6
2701108755,7.6,0.0,13.2
1573435151,15.6,0.0,2.9
1082148463,14.9,0.1,4.4
81606939,13.9,0.0,7.5
4208332884,15.9,0.0,10.8
1257595267,15.1,0.1,8.1
1875404616,14.8,0.1,4.0
94586521,16.2,0.0,4.8
130612574,14.5,0.1,10.3
2788408358,11.7,0.0,19.7
1838014860,14.5,0.1,10.4
3246243834,15.2,0.1,8.1
1378429422,11.2,0.0,19.5
1616515557,13.8,0.0,11.5
2624674813,13.1,0.0,17.8
212722625,8.4,0.1,35.8
570157850,9.6,0.0,26.8
1481145269,11.7,0.0,26.2
2558268611,8.8,0.3,31.1
1944355946,13.4,0.0,14.3
4030180838,11.7,0.0,25.4
1820328153,9.8,0.0,29.2
4281854672,11.7,0.0,19.5
2022285536,8.9,0.1,24.0
1831969130,11.5,0.0,21.5
1801892411,10.8,0.0,22.2
2277253268,13.0,0.0,20.2
91134608,13.7,0.0,23.1
3461896956,12.9,0.0,15.9
2359690586,13.4,0.0,19.5
2418995542,13.5,0.0,16.2
2370614157,11.3,0.0,22.1
4066418174,12.7,0.0,17.5
2511813189,13.9,0.0,20.1
3514873897,14.1,0.0,21.3
4050081780,12.7,0.0,21.8
1648474384,13.5,0.0,20.5
106281000,14.1,0.0,22.3
3415038776,15.9,0.0,21.6
4125341331,14.5,0.0,20.3
2720541744,15.5,0.0,20.2
1781127816,17.6,0.0,17.9
2400105336,11.6,0.0,16.4
1430227551,17.6,0.0,17.9
2259410390,10.6,0.0,22.3
1355587000,13.8,0.0,20.5
3627819066,13.0,0.0,22.5
2738642303,9.8,0.0,22.0
71036472,14.9,0.0,22.2
4045702707,14.2,0.0,16.3
1208972989,12.8,0.0,4.3
766576817,14.5,0.0,5.2
2032770740,21.8,0.0,0.9
927466729,19.5,0.0,13.6
1376421348,20.5,0.0,10.1
172539982,17.4,0.0,13.5
1240433130,17.0,0.0,20.0
2401461983,19.0,0.0,12.3
97144370,21.5,0.0,13.1
3315836039,17.8,0.0,15.3
2643852044,19.2,0.0,16.2
1058411084,19.2,0.0,5.4
1528843666,19.0,0.0,10.5
4287812837,14.6,0.0,5.4
719556596,13.4,0.0,12.4
2717379693,16.2,0.0,18.5
1044552390,16.2,0.0,18.5
747703332,12.6,0.0,23.9
488505755,12.7,0.0,25.7
1507560951,14.2,0.0,21.3
3601532087,11.9,0.8,25.0
2550668243,12.8,0.0,28.3
3302043574,15.2,0.0,24.4
80555292,13.7,0.2,9.5
1559704512,12.5,0.2,26.2
3483472937,13.7,0.2,19.4
3811563648,13.8,0.0,21.4
2041061689,10.0,0.5,7.6
4188759747,11.1,0.0,11.1
444155648,9.7,0.7,8.6
2139438750,11.9,0.1,7.4
4262969447,10.6,0.8,8.3
1610811356,15.7,0.0,10.6
448277460,10.2,0.4,11.0
3876861058,10.5,0.1,8.5
764306727,10.5,0.9,5.9
279245753,11.5,0.1,7.8
3823704297,13.0,0.0,11.5
575160155,17.0,0.0,9.0
1772528352,15.7,0.1,8.3
1452663929,13.7,0.0,11.4
2447022798,13.1,0.0,15.2
4281293190,16.7,0.0,8.7
660364436,15.2,0.0,9.9
699333748,14.7,0.0,11.3
2636259654,14.3,0.0,13.9
975942637,15.0,0.0,3.6
3949849122,14.9,0.0,8.9
3485521180,15.0,0.1,7.1
1951048428,15.5,0.1,9.0
527855099,14.0,0.0,13.2
4090720760,15.2,0.0,15.1
1016424726,21.3,0.0,12.2
490938522,14.3,0.0,16.4
2369032163,17.1,0.0,18.0
2295260590,15.1,0.0,16.5
1034385222,12.5,0.0,22.8
692537548,16.1,0.0,15.3
2733011159,16.0,0.0,25.8
1691892313,15.1,0.0,15.0
1089301338,14.4,0.0,17.0
2575325144,16.9,0.0,19.9
2001716762,15.8,0.0,15.0
337896131,19.2,0.0,7.8
1995325211,20.3,0.0,16.2
3777279908,19.9,0.0,11.3
2171445080,18.9,0.0,14.8
3211195933,19.2,0.0,15.5
132371390,19.0,0.0,6.5
558768691,20.0,0.0,12.2
2181860882,18.5,0.0,11.9
2233613009,20.0,0.0,11.7
3104675308,20.2,0.0,12.6
3593842950,20.9,0.0,13.2
1467476990,22.9,0.0,24.7
71391372,19.5,0.3,23.4
1103066514,17.3,0.1,31.6
3058555324,24.2,0.0,17.1
953339130,23.4,0.0,19.9
3125800854,23.0,0.0,17.8
1215063050,21.9,0.0,24.4
351483309,17.5,0.0,31.6
908847019,23.6,0.0,16.0
668672086,18.9,0.1,35.5
1561703752,18.0,0.1,24.4
2471367777,22.5,0.0,23.7
3672668066,19.9,0.0,10.6
3158236650,19.6,0.0,9.7
843242403,21.1,0.0,12.0
645318379,20.9,0.0,13.7
3305135140,21.1,0.0,12.0
460569044,20.7,0.0,15.1
3037527240,23.1,0.0,10.2
3831401938,17.4,0.0,16.9
3217565974,20.7,0.0,15.1
90878068,22.1,0.0,9.0
3896226788,22.7,0.0,13.0
72329679,22.9,0.0,12.7
2723329564,22.5,0.0,16.2
644219353,23.2,0.0,15.2
2114462200,21.7,0.0,16.1
3290917321,24.1,0.0,14.2
681730729,23.8,0.0,17.0
2344792528,18.5,0.0,17.0
3147121248,21.9,0.0,20.1
1095368838,16.9,0.0,20.5
4219689250,22.2,0.0,14.3
1391239796,19.8,0.0,15.2
257297170,17.6,0.0,17.0
2886341368,21.7,0.0,1.3
200106198,20.6,0.0,2.2
2264148590,19.0,0.0,6.7
3198155530,23.0,0.0,0.7
2920951659,21.0,0.0,1.5
273545193,18.0,0.0,13.4
759603114,20.5,0.0,1.5
1007445134,19.8,0.0,7.5
1218655048,19.8,0.0,7.0
1941025852,19.0,0.0,3.2
