game_id,season,week,season_type,date,neutral,home_team,home_div,away_team,away_div,home_points,away_points
401127063,2019,4,regular,2019-09-21,False,Delaware,fcs,Pennsylvania,fcs,28,27
401127023,2019,4,regular,2019-09-21,False,Presbyterian,fcs,Eastern Kentucky,fcs,10,35
401114355,2019,4,regular,2019-09-21,False,Massachusetts,fbs,Coastal Carolina,fbs,28,62
401110797,2019,4,regular,2019-09-21,False,Alabama,fbs,Southern Miss,fbs,49,7
401112215,2019,4,regular,2019-09-21,False,Northwestern,fbs,Michigan State,fbs,10,31
401112464,2019,4,regular,2019-09-21,False,Wake Forest,fbs,Elon,fcs,49,7
401112160,2019,4,regular,2019-09-21,False,Indiana,fbs,UConn,fbs,38,3
401112224,2019,4,regular,2019-09-21,False,Wisconsin,fbs,Michigan,fbs,35,14
401112087,2019,4,regular,2019-09-21,False,Iowa State,fbs,UL Monroe,fbs,72,20
401128514,2019,4,regular,2019-09-21,False,Furman,fcs,Mercer,fcs,45,10
401110805,2019,4,regular,2019-09-21,False,Vanderbilt,fbs,LSU,fbs,38,66
401112265,2019,4,regular,2019-09-21,False,Rutgers,fbs,Boston College,fbs,16,30
401127065,2019,4,regular,2019-09-21,False,Colgate,fcs,Maine,fcs,21,35
401128592,2019,4,regular,2019-09-21,False,Marist,fcs,Cornell,fcs,7,21
401110801,2019,4,regular,2019-09-21,False,Ole Miss,fbs,California,fbs,20,28
401114327,2019,4,regular,2019-09-21,False,Army,fbs,Morgan State,fcs,52,21
401112462,2019,4,regular,2019-09-21,False,Syracuse,fbs,Western Michigan,fbs,52,33
401114220,2019,4,regular,2019-09-21,False,USC,fbs,Utah,fbs,30,23
401117506,2019,4,regular,2019-09-21,False,Boise State,fbs,Air Force,fbs,30,19
401114262,2019,4,regular,2019-09-21,False,Louisiana Tech,fbs,Florida International,fbs,43,31
401117509,2019,4,regular,2019-09-21,False,Tulsa,fbs,Wyoming,fbs,24,21
401110799,2019,4,regular,2019-09-21,False,Florida,fbs,Tennessee,fbs,34,3
401128583,2019,4,regular,2019-09-21,False,Jacksonville,fcs,Dartmouth,fcs,6,35
401128575,2019,4,regular,2019-09-21,False,Dayton,fcs,Duquesne,fcs,31,35
401119269,2019,4,regular,2019-09-21,False,Akron,fbs,Troy,fbs,7,35
401110804,2019,4,regular,2019-09-21,False,Texas A&M,fbs,Auburn,fbs,20,28
401112253,2019,4,regular,2019-09-21,False,Ohio State,fbs,Miami (OH),fbs,76,5
401126981,2019,4,regular,2019-09-21,False,North Dakota State,fcs,UC Davis,fcs,27,16
401112131,2019,4,regular,2019-09-21,False,TCU,fbs,SMU,fbs,38,41
401112457,2019,4,regular,2019-09-21,False,Florida State,fbs,Louisville,fbs,35,24
401117870,2019,4,regular,2019-09-21,False,Buffalo,fbs,Temple,fbs,38,22
401127062,2019,4,regular,2019-09-21,False,UAlbany,fcs,Lafayette,fcs,36,7
401114235,2019,4,regular,2019-09-21,False,BYU,fbs,Washington,fbs,19,45
401126913,2019,4,regular,2019-09-21,False,Idaho,fcs,Eastern Washington,fcs,35,27
401128637,2019,4,regular,2019-09-21,False,Yale,fcs,Holy Cross,fcs,23,10
401112461,2019,4,regular,2019-09-21,False,Pittsburgh,fbs,UCF,fbs,35,34
401127250,2019,4,regular,2019-09-21,False,Missouri State,fcs,Kennesaw State,fcs,24,35
401119267,2019,4,regular,2019-09-21,False,Eastern Michigan,fbs,Central Connecticut,fcs,34,29
401128384,2019,4,regular,2019-09-21,False,Tennessee State,fcs,Arkansas-Pine Bluff,fcs,31,37
401119268,2019,4,regular,2019-09-21,False,Ohio,fbs,Louisiana,fbs,25,45
401128377,2019,4,regular,2019-09-21,False,Southeast Missouri State,fcs,West Virginia State,ii,56,10
401127418,2019,4,regular,2019-09-21,False,Bryant,fcs,Brown,fcs,30,35
401127414,2019,4,regular,2019-09-21,False,Delaware State,fcs,Howard,fcs,9,24
401128528,2019,4,regular,2019-09-21,False,VMI,fcs,Robert Morris,fcs,21,31
401136614,2019,4,regular,2019-09-21,False,Long Island University,fcs,Sacred Heart,fcs,10,34
401136281,2019,4,regular,2019-09-21,False,Merrimack,fcs,Mayville State,,76,7
401128946,2019,4,regular,2019-09-21,False,St. Francis (PA),fcs,Columbia,fcs,14,31
401126947,2019,4,regular,2019-09-21,False,Montana State,fcs,Norfolk State,fcs,56,21
401117508,2019,4,regular,2019-09-22,False,San Diego State,fbs,Utah State,fbs,17,23
401114215,2019,4,regular,2019-09-22,False,Washington State,fbs,UCLA,fbs,63,67
401117511,2019,4,regular,2019-09-22,False,Hawai'i,fbs,Central Arkansas,fcs,35,16
401117507,2019,4,regular,2019-09-22,False,Colorado State,fbs,Toledo,fbs,35,41
401114155,2019,4,regular,2019-09-22,False,Arizona State,fbs,Colorado,fbs,31,34
401128710,2019,4,regular,2019-09-22,False,SE Louisiana,fcs,Lamar,fcs,45,34
401110800,2019,4,regular,2019-09-22,False,Georgia,fbs,Notre Dame,fbs,23,17
401114266,2019,4,regular,2019-09-22,False,UTEP,fbs,Nevada,fbs,21,37
401112148,2019,4,regular,2019-09-22,False,Illinois,fbs,Nebraska,fbs,38,42
401117510,2019,4,regular,2019-09-22,False,Fresno State,fbs,Sacramento State,fcs,34,20
401127235,2019,5,regular,2019-09-26,False,North Carolina A&T,fcs,Delaware State,fcs,37,0
401117871,2019,5,regular,2019-09-27,False,Memphis,fbs,Navy,fbs,35,23
401112465,2019,5,regular,2019-09-27,False,Virginia Tech,fbs,Duke,fbs,10,45
401128652,2019,5,regular,2019-09-27,False,Harvard,fcs,Brown,fcs,42,7
401112076,2019,5,regular,2019-09-28,False,Baylor,fbs,Iowa State,fbs,23,21
401128943,2019,5,regular,2019-09-28,False,Kennesaw State,fcs,Reinhardt University,,31,7
401128355,2019,5,regular,2019-09-28,False,Eastern Kentucky,fcs,Tennessee State,fcs,42,16
401127306,2019,5,regular,2019-09-28,False,Youngstown State,fcs,Robert Morris,fcs,45,10
401114350,2019,5,regular,2019-09-28,False,Liberty,fbs,New Mexico,fbs,17,10
401121945,2019,5,regular,2019-09-28,False,Georgia Southern,fbs,Louisiana,fbs,24,37
401128623,2019,5,regular,2019-09-28,False,Dartmouth,fcs,Colgate,fcs,38,3
401126931,2019,5,regular,2019-09-28,False,Idaho State,fcs,Portland State,fcs,51,24
401127223,2019,5,regular,2019-09-28,False,Morgan State,fcs,North Carolina Central,fcs,17,27
401128469,2019,5,regular,2019-09-28,False,Prairie View A&M,fcs,Grambling,fcs,42,36
401126940,2019,5,regular,2019-09-28,False,UC Davis,fcs,Montana,fcs,20,45
401128390,2019,5,regular,2019-09-28,False,Eastern Illinois,fcs,Tennessee Tech,fcs,29,40
401114269,2019,5,regular,2019-09-28,False,Marshall,fbs,Cincinnati,fbs,14,52
401117873,2019,5,regular,2019-09-28,False,South Florida,fbs,SMU,fbs,21,48
401114271,2019,5,regular,2019-09-28,False,Old Dominion,fbs,East Carolina,fbs,21,24
401127217,2019,5,regular,2019-09-28,False,Norfolk State,fcs,Florida A&M,fcs,28,30
401128491,2019,5,regular,2019-09-28,False,Chattanooga,fcs,Western Carolina,fcs,60,36
401127024,2019,5,regular,2019-09-28,False,North Alabama,fcs,Presbyterian,fcs,41,21
401110809,2019,5,regular,2019-09-28,False,Florida,fbs,Towson,fcs,38,0
401112468,2019,5,regular,2019-09-28,False,Florida State,fbs,NC State,fbs,31,13
401114221,2019,5,regular,2019-09-28,False,Washington,fbs,USC,fbs,28,14
401126914,2019,5,regular,2019-09-28,False,Eastern Washington,fcs,North Dakota,fcs,35,20
401121944,2019,5,regular,2019-09-28,False,Troy,fbs,Arkansas State,fbs,43,50
401121947,2019,5,regular,2019-09-28,False,Texas State,fbs,Nicholls,fcs,24,3
401114273,2019,5,regular,2019-09-28,False,Western Kentucky,fbs,UAB,fbs,20,13
401110810,2019,5,regular,2019-09-28,False,South Carolina,fbs,Kentucky,fbs,24,7
401112241,2019,5,regular,2019-09-28,False,Nebraska,fbs,Ohio State,fbs,7,48
401117513,2019,5,regular,2019-09-28,False,Utah State,fbs,Colorado State,fbs,34,24
401114272,2019,5,regular,2019-09-28,False,Southern Miss,fbs,UTEP,fbs,31,13
401117872,2019,5,regular,2019-09-28,False,UCF,fbs,UConn,fbs,56,21
401121946,2019,5,regular,2019-09-28,False,UL Monroe,fbs,South Alabama,fbs,30,17
401114202,2019,5,regular,2019-09-28,False,Oregon State,fbs,Stanford,fbs,28,31
401112108,2019,5,regular,2019-09-28,False,Oklahoma State,fbs,Kansas State,fbs,26,13
401114268,2019,5,regular,2019-09-28,False,Rice,fbs,Louisiana Tech,fbs,20,23
401110808,2019,5,regular,2019-09-28,False,Auburn,fbs,Mississippi State,fbs,56,23
401128715,2019,5,regular,2019-09-28,False,McNeese,fcs,Sam Houston,fcs,17,28
401128695,2019,5,regular,2019-09-28,False,Houston Christian,fcs,Texas Southern,fcs,68,31
401128662,2019,5,regular,2019-09-28,False,Incarnate Word,fcs,Abilene Christian,fcs,31,24
401128455,2019,5,regular,2019-09-28,False,Alcorn State,fcs,Mississippi Valley State,fcs,45,19
401128436,2019,5,regular,2019-09-28,False,Alabama A&M,fcs,Central State (OH),ii,63,20
401128372,2019,5,regular,2019-09-28,False,UT Martin,fcs,Murray State,fcs,40,7
401127070,2019,5,regular,2019-09-28,False,Rhode Island,fcs,Stony Brook,fcs,27,31
401126988,2019,5,regular,2019-09-28,False,Mercer,fcs,Campbell,fcs,27,34
401128461,2019,5,regular,2019-09-28,False,Arkansas-Pine Bluff,fcs,Southern,fcs,7,31
401128726,2019,5,regular,2019-09-28,False,Northwestern State,fcs,SE Louisiana,fcs,27,44
401128711,2019,5,regular,2019-09-28,False,Lamar,fcs,Stephen F. Austin,fcs,17,24
401112232,2019,5,regular,2019-09-28,False,Purdue,fbs,Minnesota,fbs,31,38
401112467,2019,5,regular,2019-09-28,False,North Carolina,fbs,Clemson,fbs,20,21
401128615,2019,5,regular,2019-09-28,False,Bucknell,fcs,Princeton,fcs,23,56
401128608,2019,5,regular,2019-09-28,False,Stetson,fcs,North Carolina Wesleyan,iii,55,21
401128593,2019,5,regular,2019-09-28,False,Marist,fcs,Drake,fcs,17,41
401128584,2019,5,regular,2019-09-28,False,Jacksonville,fcs,Ave Maria University,,42,28
401128649,2019,5,regular,2019-09-28,False,Lehigh,fcs,Merrimack,fcs,10,3
401112470,2019,5,regular,2019-09-28,False,Pittsburgh,fbs,Delaware,fcs,17,14
401119271,2019,5,regular,2019-09-28,False,Western Michigan,fbs,Central Michigan,fbs,31,15
401112247,2019,5,regular,2019-09-28,False,Wisconsin,fbs,Northwestern,fbs,24,15
401112225,2019,5,regular,2019-09-28,False,Michigan,fbs,Rutgers,fbs,52,0
401110811,2019,5,regular,2019-09-28,False,Vanderbilt,fbs,Northern Illinois,fbs,24,18
401127072,2019,5,regular,2019-09-28,False,Fordham,fcs,Richmond,fcs,23,16
401117213,2019,5,regular,2019-09-28,False,Toledo,fbs,BYU,fbs,28,21
401112193,2019,5,regular,2019-09-28,False,Iowa,fbs,Middle Tennessee,fbs,48,3
401112117,2019,5,regular,2019-09-28,False,Oklahoma,fbs,Texas Tech,fbs,55,16
401119270,2019,5,regular,2019-09-28,False,Miami (OH),fbs,Buffalo,fbs,34,20
401136617,2019,5,regular,2019-09-28,False,Wagner,fcs,Long Island University,fcs,24,14
401112100,2019,5,regular,2019-09-28,False,TCU,fbs,Kansas,fbs,51,14
401112471,2019,5,regular,2019-09-28,False,Syracuse,fbs,Holy Cross,fcs,41,3
401114156,2019,5,regular,2019-09-28,False,California,fbs,Arizona State,fbs,17,24
401112204,2019,5,regular,2019-09-28,False,Maryland,fbs,Penn State,fbs,0,59
401117512,2019,5,regular,2019-09-28,False,Air Force,fbs,San José State,fbs,41,24
401110807,2019,5,regular,2019-09-28,True,Arkansas,fbs,Texas A&M,fbs,27,31
401127419,2019,5,regular,2019-09-28,False,Bryant,fcs,St. Francis (PA),fcs,6,16
401127071,2019,5,regular,2019-09-28,False,New Hampshire,fcs,Duquesne,fcs,23,6
401121943,2019,5,regular,2019-09-28,False,App State,fbs,Coastal Carolina,fbs,56,37
401114356,2019,5,regular,2019-09-28,False,Massachusetts,fbs,Akron,fbs,37,29
401110806,2019,5,regular,2019-09-28,False,Alabama,fbs,Ole Miss,fbs,59,31
401112466,2019,5,regular,2019-09-28,False,Boston College,fbs,Wake Forest,fbs,24,27
401127069,2019,5,regular,2019-09-28,False,Villanova,fcs,Maine,fcs,33,17
401112161,2019,5,regular,2019-09-28,False,Michigan State,fbs,Indiana,fbs,40,31
401127067,2019,5,regular,2019-09-28,False,UAlbany,fcs,William & Mary,fcs,39,31
401114267,2019,5,regular,2019-09-28,False,Charlotte,fbs,Florida Atlantic,fbs,27,45
401112472,2019,5,regular,2019-09-28,False,Notre Dame,fbs,Virginia,fbs,35,20
401112469,2019,5,regular,2019-09-28,False,Temple,fbs,Georgia Tech,fbs,24,2
401128508,2019,5,regular,2019-09-28,False,Furman,fcs,East Tennessee State,fcs,17,10
401128644,2019,5,regular,2019-09-28,False,Lafayette,fcs,Pennsylvania,fcs,24,28
401126948,2019,5,regular,2019-09-28,False,Montana State,fcs,Northern Arizona,fcs,49,31
401128474,2019,5,regular,2019-09-28,True,Jackson State,fcs,Kentucky State,ii,25,33
401128499,2019,5,regular,2019-09-28,False,Samford,fcs,The Citadel,fcs,61,55
401127431,2019,5,regular,2019-09-28,False,Austin Peay,fcs,Jacksonville State,fcs,52,33
401128612,2019,5,regular,2019-09-28,False,Valparaiso,fcs,University Of Charleston (WV),ii,13,19
401127068,2019,5,regular,2019-09-28,False,Elon,fcs,James Madison,fcs,10,45
401128529,2019,5,regular,2019-09-28,False,VMI,fcs,Wofford,fcs,36,51
401128951,2019,5,regular,2019-09-28,False,Yale,fcs,Cornell,fcs,27,16
401128631,2019,5,regular,2019-09-28,False,Columbia,fcs,Georgetown,fcs,10,24
401127207,2019,5,regular,2019-09-28,False,Howard,fcs,Bethune-Cookman,fcs,29,37
401126922,2019,5,regular,2019-09-28,False,Northern Colorado,fcs,Idaho,fcs,27,24
401117515,2019,5,regular,2019-09-29,False,Nevada,fbs,Hawai'i,fbs,3,54
401114166,2019,5,regular,2019-09-29,False,Arizona,fbs,UCLA,fbs,20,17
401114226,2019,5,regular,2019-09-29,False,Utah,fbs,Washington State,fbs,38,13
401126903,2019,5,regular,2019-09-29,False,Southern Utah,fcs,Cal Poly,fcs,21,24
401117514,2019,5,regular,2019-09-29,False,Wyoming,fbs,UNLV,fbs,53,17
401114270,2019,5,regular,2019-09-29,False,North Texas,fbs,Houston,fbs,25,46
401114341,2019,5,regular,2019-09-29,False,New Mexico State,fbs,Fresno State,fbs,17,30
401126984,2019,5,regular,2019-09-29,False,Weber State,fcs,Northern Iowa,fcs,29,17
401121948,2019,6,regular,2019-10-03,False,South Alabama,fbs,Georgia Southern,fbs,17,20
401117874,2019,6,regular,2019-10-04,False,East Carolina,fbs,Temple,fbs,17,27
401128689,2019,6,regular,2019-10-04,False,Pennsylvania,fcs,Dartmouth,fcs,15,28
401128462,2019,6,regular,2019-10-05,False,Arkansas-Pine Bluff,fcs,Lane College,ii,45,38
401128479,2019,6,regular,2019-10-05,False,Mississippi Valley State,fcs,Virginia University Of Lynchburg,,31,23
401128492,2019,6,regular,2019-10-05,False,Mercer,fcs,Chattanooga,fcs,17,34
401128730,2019,6,regular,2019-10-05,False,Stephen F. Austin,fcs,Sam Houston,fcs,20,31
401128681,2019,6,regular,2019-10-05,False,Nicholls,fcs,Central Arkansas,fcs,34,14
401112242,2019,6,regular,2019-10-05,False,Nebraska,fbs,Northwestern,fbs,13,10
401112475,2019,6,regular,2019-10-05,False,Georgia Tech,fbs,North Carolina,fbs,22,38
401110815,2019,6,regular,2019-10-05,False,Missouri,fbs,Troy,fbs,42,10
401117877,2019,6,regular,2019-10-05,False,UL Monroe,fbs,Memphis,fbs,33,52
401112149,2019,6,regular,2019-10-05,False,Minnesota,fbs,Illinois,fbs,40,17
401121949,2019,6,regular,2019-10-05,False,Georgia State,fbs,Arkansas State,fbs,52,38
401127251,2019,6,regular,2019-10-05,False,Western Illinois,fcs,Missouri State,fcs,31,37
401112077,2019,6,regular,2019-10-05,False,Kansas State,fbs,Baylor,fbs,12,31
401112137,2019,6,regular,2019-10-05,False,West Virginia,fbs,Texas,fbs,31,42
401112476,2019,6,regular,2019-10-05,False,Miami,fbs,Virginia Tech,fbs,35,42
401119274,2019,6,regular,2019-10-05,False,Buffalo,fbs,Ohio,fbs,20,21
401110812,2019,6,regular,2019-10-05,False,Florida,fbs,Auburn,fbs,24,13
401127008,2019,6,regular,2019-10-05,False,Western Carolina,fcs,Gardner-Webb,fcs,21,24
401127074,2019,6,regular,2019-10-05,False,William & Mary,fcs,Villanova,fcs,28,35
401119275,2019,6,regular,2019-10-05,False,Toledo,fbs,Western Michigan,fbs,31,24
401114275,2019,6,regular,2019-10-05,False,Middle Tennessee,fbs,Marshall,fbs,24,13
401127208,2019,6,regular,2019-10-05,False,Bethune-Cookman,fcs,Morgan State,fcs,31,20
401128594,2019,6,regular,2019-10-05,False,San Diego,fcs,Marist,fcs,31,7
401128716,2019,6,regular,2019-10-05,False,McNeese,fcs,SE Louisiana,fcs,38,34
401114337,2019,6,regular,2019-10-05,False,Notre Dame,fbs,Bowling Green,fbs,52,0
401110814,2019,6,regular,2019-10-05,False,Ole Miss,fbs,Vanderbilt,fbs,31,6
401112216,2019,6,regular,2019-10-05,False,Ohio State,fbs,Michigan State,fbs,34,10
401117878,2019,6,regular,2019-10-05,False,SMU,fbs,Tulsa,fbs,43,37
401126957,2019,6,regular,2019-10-05,False,Northern Arizona,fcs,Northern Colorado,fcs,41,23
401127248,2019,6,regular,2019-10-05,False,Delaware State,fcs,South Carolina State,fcs,24,38
401128364,2019,6,regular,2019-10-05,False,Jacksonville State,fcs,Tennessee State,fcs,31,23
401128378,2019,6,regular,2019-10-05,False,Southeast Missouri State,fcs,Tennessee Tech,fcs,43,37
401128696,2019,6,regular,2019-10-05,False,Houston Christian,fcs,Incarnate Word,fcs,36,38
401114167,2019,6,regular,2019-10-05,False,Colorado,fbs,Arizona,fbs,30,35
401128663,2019,6,regular,2019-10-05,False,Lamar,fcs,Abilene Christian,fcs,27,24
401114274,2019,6,regular,2019-10-05,False,Florida International,fbs,Massachusetts,fbs,44,0
401110816,2019,6,regular,2019-10-05,False,Tennessee,fbs,Georgia,fbs,14,43
401114276,2019,6,regular,2019-10-05,False,Old Dominion,fbs,Western Kentucky,fbs,3,20
401127073,2019,6,regular,2019-10-05,False,Stony Brook,fcs,James Madison,fcs,38,45
401127016,2019,6,regular,2019-10-05,False,Wagner,fcs,Monmouth,fcs,14,16
401126999,2019,6,regular,2019-10-05,False,Charleston Southern,fcs,Savannah St,ii,24,19
401126968,2019,6,regular,2019-10-05,False,Portland State,fcs,Southern Utah,fcs,52,31
401126923,2019,6,regular,2019-10-05,False,Idaho,fcs,Weber State,fcs,35,41
401127284,2019,6,regular,2019-10-05,False,Northern Iowa,fcs,Youngstown State,fcs,21,14
401128470,2019,6,regular,2019-10-05,False,Jackson State,fcs,Grambling,fcs,21,44
401119272,2019,6,regular,2019-10-05,False,Northern Illinois,fbs,Ball State,fbs,20,27
401114277,2019,6,regular,2019-10-05,False,UAB,fbs,Rice,fbs,35,20
401127076,2019,6,regular,2019-10-05,False,New Hampshire,fcs,Elon,fcs,26,10
401127261,2019,6,regular,2019-10-05,False,Illinois State,fcs,North Dakota State,fcs,3,37
401128624,2019,6,regular,2019-10-05,False,Colgate,fcs,Lehigh,fcs,14,21
401128567,2019,6,regular,2019-10-05,False,Morehead State,fcs,Davidson,fcs,31,42
401127077,2019,6,regular,2019-10-05,False,Brown,fcs,Rhode Island,fcs,28,31
401112473,2019,6,regular,2019-10-05,False,Louisville,fbs,Boston College,fbs,41,39
401112205,2019,6,regular,2019-10-05,False,Rutgers,fbs,Maryland,fbs,7,48
401112126,2019,6,regular,2019-10-05,False,Texas Tech,fbs,Oklahoma State,fbs,45,35
401112260,2019,6,regular,2019-10-05,False,Penn State,fbs,Purdue,fbs,35,7
401128509,2019,6,regular,2019-10-05,False,East Tennessee State,fcs,Wofford,fcs,17,35
401126989,2019,6,regular,2019-10-05,False,Campbell,fcs,Presbyterian,fcs,28,14
401114328,2019,6,regular,2019-10-05,False,Army,fbs,Tulane,fbs,33,42
401110813,2019,6,regular,2019-10-05,False,LSU,fbs,Utah State,fbs,42,6
401117876,2019,6,regular,2019-10-05,False,UConn,fbs,South Florida,fbs,22,48
401112269,2019,6,regular,2019-10-05,False,Wisconsin,fbs,Kent State,fbs,48,0
401136599,2019,6,regular,2019-10-05,False,Duquesne,fcs,Long Island University,fcs,21,14
401128556,2019,6,regular,2019-10-05,False,Stetson,fcs,Butler,fcs,30,27
401128576,2019,6,regular,2019-10-05,False,Dayton,fcs,Jacksonville,fcs,56,28
401112194,2019,6,regular,2019-10-05,False,Michigan,fbs,Iowa,fbs,10,3
401117519,2019,6,regular,2019-10-05,False,San José State,fbs,New Mexico,fbs,32,21
401117875,2019,6,regular,2019-10-05,False,Cincinnati,fbs,UCF,fbs,27,24
401112101,2019,6,regular,2019-10-05,False,Kansas,fbs,Oklahoma,fbs,20,45
401128675,2019,6,regular,2019-10-05,False,Harvard,fcs,Howard,fcs,62,17
401127420,2019,6,regular,2019-10-05,False,Merrimack,fcs,Bryant,fcs,17,24
401130356,2019,6,regular,2019-10-05,False,Yale,fcs,Fordham,fcs,48,24
401117516,2019,6,regular,2019-10-05,False,Navy,fbs,Air Force,fbs,34,25
401128447,2019,6,regular,2019-10-05,False,Alabama State,fcs,Alcorn State,fcs,7,35
401119273,2019,6,regular,2019-10-05,False,Central Michigan,fbs,Eastern Michigan,fbs,42,16
401128356,2019,6,regular,2019-10-05,False,Eastern Kentucky,fcs,UT Martin,fcs,28,38
401128515,2019,6,regular,2019-10-05,False,Samford,fcs,Furman,fcs,14,58
401128613,2019,6,regular,2019-10-05,False,Drake,fcs,Valparaiso,fcs,35,6
401128632,2019,6,regular,2019-10-05,False,Cornell,fcs,Georgetown,fcs,8,14
401126932,2019,6,regular,2019-10-05,False,Montana,fcs,Idaho State,fcs,59,20
401127271,2019,6,regular,2019-10-05,False,South Dakota,fcs,Indiana State,fcs,38,0
401128669,2019,6,regular,2019-10-05,False,Princeton,fcs,Columbia,fcs,21,10
401128437,2019,6,regular,2019-10-05,False,Alabama A&M,fcs,Texas Southern,fcs,35,28
401127295,2019,6,regular,2019-10-05,False,South Dakota State,fcs,Southern Illinois,fcs,28,10
401127230,2019,6,regular,2019-10-05,False,Norfolk State,fcs,North Carolina A&T,fcs,19,58
401128500,2019,6,regular,2019-10-05,False,The Citadel,fcs,VMI,fcs,21,34
401128373,2019,6,regular,2019-10-05,False,Murray State,fcs,Eastern Illinois,fcs,24,17
401128616,2019,6,regular,2019-10-05,False,Bucknell,fcs,Holy Cross,fcs,14,21
401127032,2019,6,regular,2019-10-05,False,Hampton,fcs,North Alabama,fcs,40,34
401126982,2019,6,regular,2019-10-05,False,North Dakota,fcs,UC Davis,fcs,38,36
401112088,2019,6,regular,2019-10-05,False,Iowa State,fbs,TCU,fbs,49,24
401136593,2019,6,regular,2019-10-05,False,Sacred Heart,fcs,Central Connecticut,fcs,3,28
401127075,2019,6,regular,2019-10-05,False,Richmond,fcs,UAlbany,fcs,23,20
401127218,2019,6,regular,2019-10-05,False,Florida A&M,fcs,North Carolina Central,fcs,28,21
401114203,2019,6,regular,2019-10-06,False,UCLA,fbs,Oregon State,fbs,31,48
401114209,2019,6,regular,2019-10-06,False,Stanford,fbs,Washington,fbs,23,13
401117517,2019,6,regular,2019-10-06,False,UNLV,fbs,Boise State,fbs,13,38
401126915,2019,6,regular,2019-10-06,False,Sacramento State,fcs,Eastern Washington,fcs,48,27
401117518,2019,6,regular,2019-10-06,False,Colorado State,fbs,San Diego State,fbs,10,24
401114177,2019,6,regular,2019-10-06,False,Oregon,fbs,California,fbs,17,7
401126904,2019,6,regular,2019-10-06,False,Cal Poly,fcs,Montana State,fcs,28,34
401112474,2019,6,regular,2019-10-06,False,Duke,fbs,Pittsburgh,fbs,30,33
401114278,2019,6,regular,2019-10-06,False,UTEP,fbs,UTSA,fbs,16,26
401114342,2019,6,regular,2019-10-06,False,New Mexico State,fbs,Liberty,fbs,13,20
401121950,2019,7,regular,2019-10-10,False,Louisiana,fbs,App State,fbs,7,17
401127209,2019,7,regular,2019-10-10,False,North Carolina Central,fcs,Bethune-Cookman,fcs,13,27
401121951,2019,7,regular,2019-10-11,False,Texas State,fbs,UL Monroe,fbs,14,24
401128645,2019,7,regular,2019-10-11,False,Princeton,fcs,Lafayette,fcs,28,3
401112477,2019,7,regular,2019-10-11,False,NC State,fbs,Syracuse,fbs,16,10
401110823,2019,7,regular,2019-10-12,False,Vanderbilt,fbs,UNLV,fbs,10,34
401114280,2019,7,regular,2019-10-12,False,Florida Atlantic,fbs,Middle Tennessee,fbs,28,13
401112482,2019,7,regular,2019-10-12,False,Virginia Tech,fbs,Rhode Island,fcs,34,17
401112089,2019,7,regular,2019-10-12,False,West Virginia,fbs,Iowa State,fbs,14,38
401117524,2019,7,regular,2019-10-12,False,Nevada,fbs,San José State,fbs,41,38
401126949,2019,7,regular,2019-10-12,False,Montana State,fcs,Sacramento State,fcs,21,34
401127078,2019,7,regular,2019-10-12,False,Towson,fcs,UAlbany,fcs,21,38
401128721,2019,7,regular,2019-10-12,False,Nicholls,fcs,Northwestern State,fcs,45,35
401112078,2019,7,regular,2019-10-12,False,Baylor,fbs,Texas Tech,fbs,33,30
401117880,2019,7,regular,2019-10-12,False,Tulane,fbs,UConn,fbs,49,7
401119279,2019,7,regular,2019-10-12,False,Ohio,fbs,Northern Illinois,fbs,36,39
401117214,2019,7,regular,2019-10-12,False,South Florida,fbs,BYU,fbs,27,23
401110822,2019,7,regular,2019-10-12,False,Texas A&M,fbs,Alabama,fbs,28,47
401126916,2019,7,regular,2019-10-12,False,Eastern Washington,fcs,Northern Colorado,fcs,54,21
401119277,2019,7,regular,2019-10-12,False,Akron,fbs,Kent State,fbs,3,26
401112479,2019,7,regular,2019-10-12,False,Clemson,fbs,Florida State,fbs,45,14
401112217,2019,7,regular,2019-10-12,False,Wisconsin,fbs,Michigan State,fbs,38,0
401114157,2019,7,regular,2019-10-12,False,Arizona State,fbs,Washington State,fbs,38,34
401126933,2019,7,regular,2019-10-12,False,Idaho State,fcs,North Dakota,fcs,55,20
401114343,2019,7,regular,2019-10-12,False,Central Michigan,fbs,New Mexico State,fbs,42,28
401128945,2019,7,regular,2019-10-12,False,Texas Southern,fcs,Missouri S&T,ii,20,23
401117879,2019,7,regular,2019-10-12,False,Houston,fbs,Cincinnati,fbs,23,38
401128682,2019,7,regular,2019-10-12,False,Central Arkansas,fcs,McNeese,fcs,40,31
401127296,2019,7,regular,2019-10-12,False,Youngstown State,fcs,South Dakota State,fcs,28,38
401121952,2019,7,regular,2019-10-12,False,Coastal Carolina,fbs,Georgia State,fbs,21,31
401128374,2019,7,regular,2019-10-12,False,Tennessee State,fcs,Murray State,fcs,17,31
401112481,2019,7,regular,2019-10-12,False,Wake Forest,fbs,Louisville,fbs,59,62
401112233,2019,7,regular,2019-10-12,False,Minnesota,fbs,Nebraska,fbs,34,7
401112195,2019,7,regular,2019-10-12,False,Iowa,fbs,Penn State,fbs,12,17
401114222,2019,7,regular,2019-10-12,False,Notre Dame,fbs,USC,fbs,30,27
401110818,2019,7,regular,2019-10-12,False,Kentucky,fbs,Arkansas,fbs,24,20
401117882,2019,7,regular,2019-10-12,False,Tulsa,fbs,Navy,fbs,17,45
